,0
40683,0.41275906562805176
40685,2.207235097885132
40686,0.8670480251312256
40687,0.9008424282073975
40690,0.5104374885559082
40691,0.8706283569335938
40693,0.5227980613708496
40700,0.3834824562072754
40701,1.2912404537200928
40702,0.6387896537780762
40704,0.11621785163879395
40705,1.4293012619018555
40706,0.6354575157165527
40707,1.2672617435455322
40708,1.2529346942901611
40709,0.10918474197387695
40710,0.8803005218505859
40711,0.3457763195037842
40713,1.2363507747650146
40714,0.19561314582824707
