,kurtosis_targ,skewness_targ,std_targ,corr_targ.nanmean,corr_targ.nansd,best_node_regr.mean,best_node_regr.sd,linear.mean,linear.sd,bayesian_ridge.mean,bayesian_ridge.sd,random_node_regr.mean,random_node_regr.sd,worst_node_regr.mean,worst_node_regr.sd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd
4553,-0.7860993632541096,-0.42718294573386206,1.278598666191101,0.6901973726818157,0.29484464606415256,0.5173205783465143,0.04660703724603192,0.8577210550478458,0.045837192164202664,0.8579712483701231,0.045498261022024755,0.5173205783465143,0.04660703724603192,0.01532271670490275,0.13231423297553307,0.0,33.0,0.0,0.0,5820.0,33.0,0.6083688161591803,0.3341714826610239,0.9940957177109456,0.5424721442993158,1.8181818181818181,0.9828067413836205,-0.7220571053777396,1.0044340945600696,5.090909090909091,1.5075567228888183,3.1711340206185565,0.863621072050308,3.0303030303030303,0.8833476270999034,0.9696969696969697,0.17407765595569785,10.0,1.3192128694623981,0.4566907855117309,-0.20890449385756193,0.5181849216425044,1.9425688723577084,2.118101501930143,2.1905167012707927,0.3498205108376987,0.41940376878986363,0.19592570664963196,0.0,0.0
482,108.55842348527622,10.13400306560105,10.294508603909643,0.025105968333954308,0.20353007055919797,-0.1741003328076372,0.39274706075099974,-46.028476823548885,63.846277009953845,-33.83149517612782,42.66160681562188,-0.17437295144639245,0.39272642252778095,-0.17437295144639245,0.39272642252778095,0.0,4.0,0.0,0.0,559.0,4.0,0.23712558795669014,0.3697407225022445,1519103.783584784,3293702.5503039593,247.25,255.49869536522752,25.04972137483311,52.42735907950878,739424.125,1478142.6405506548,6781.073121645796,13305.53879646634,169.625,158.0123281055416,8.125,10.680004681646913,1.0,52178.258977658516,104162.64824335577,2.503366541262749,4.71855719457382,10859963676.741404,21719882035.41201,2.9798481391454947,0.032529462299632314,0.2094036907364202,0.37750952922918113,0.0,0.0
483,-0.49530368531563207,0.8081422882349895,12.876334882255899,0.0346269251620321,0.17211845489736385,-428.33340722799386,1247.0947069583722,-135.81506836942452,363.4366835010014,-333.0737898689882,955.7613573588918,-435.7093227402746,1282.4570985518014,-394.4675672615433,1170.6010000400456,0.0,8.0,2.0,0.0,20.0,8.0,0.28902195540304065,0.252872950353835,516.5356717085916,2473.8598886135255,48.92825451493263,82.24624363304605,-1.0307859380951734,0.9268456668003556,489.4460003376007,870.3479352569587,397.33146394491195,721.8986404337018,385.94474840164185,702.5193541822565,345.5158768296242,634.4089939984185,2.0,40.81551964470786,68.93366527871697,0.32089264584041255,0.5250954605608386,5823.775576530949,11381.311665380483,0.999096806748476,0.0025546162914980904,0.13290039811543622,0.2036212103177353,0.0,0.0
485,-0.016140589306729236,0.904871338059984,281.3622669449773,-0.2052169525664866,0.3574157533945018,0.3517353489071611,0.41260992535904206,0.455475536163297,0.36644504470445416,0.4719093741449566,0.34702359402536975,-0.29327803293425037,0.39823445701123106,-0.29327803293425037,0.39823445701123106,0.0,4.0,3.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,1.5,1.0,-1.8659151785714283,0.35063492063492074,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8104428281112792,0.6103033509427357,0.0,0.0,0.9361702127659575,1.3617021276595744,1.146240625180289,0.2924812503605781,-4.2500005923176486e-08,1.1381806458547725e-08,0.0,0.0
486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,-0.37812128057680505,0.48568114397368595,0.9999841109178289,0.16994818389443248,0.20341825117529458,-3.4710965462300947,7.394777866250079,-11.239342439624853,16.648903798715892,-2.7604192309125866,5.952736405051838,-4.7419009510741565,11.892467337513411,-3.7710439279962515,8.30757266283097,0.0,40.0,0.0,0.0,30.0,40.0,0.31513294855418106,0.19330085711442382,0.3273941659268453,0.19947427985391505,1.3183937029330992,0.29895339138274285,-0.3654837227457353,0.8018765218938889,14.40170002579689,6.7608922459291785,12.363669179905264,6.833300319375527,12.323400049940393,6.8611685211288815,10.266049934079637,6.636537632316891,12.0,1.0217690202092171,0.03268333834821276,0.014321163420307361,0.42226072254494545,1.0450534262497473,0.07019653561665053,1.5811124947504398,0.0053650811073438,0.11013235648839192,0.07061299938370512,0.0,0.0
491,0.831984188464364,-1.0753056433321095,1.1209889638568467,0.3629335410783196,0.24727859111743555,0.23002903820665174,0.43639310857417757,0.3457655186992006,0.4099168859881273,0.3890083607773892,0.31082889608452197,-0.5005228236297946,0.663035475401504,-0.3482066582450581,0.559506354001288,0.0,5.0,1.0,0.0,92.0,5.0,0.3340521511072068,0.37237809645867503,60.62465174257431,80.07826018395197,1.0,8.41439748623282,-2.004904492900163,0.7492710947990417,1.0,33.30947494506836,0.4673913043478261,23.511444091796875,0.0,24.092599868774414,0.0,10.782491683959961,0.0,0.5016694537269292,5.857645034790039,0.12858767089967268,0.22563478350639343,0.25167224080267553,97.1519775390625,0.1993859416161082,0.44584051921142215,0.39999999707605094,0.20519567926450966,0.056521739130434775,0.05889659645280029
492,-0.9344514724271766,0.2728371311967839,20.321095904884416,0.05684722070079945,0.1175175163501052,-2.494420761573261,4.203135536540862,-2.3315314597325654,2.998697449227838,-2.2318839012920626,2.8303651441657336,-1.511864111337848,2.096637155105483,-1.5679529748009309,2.340124256455429,0.0,3.0,0.0,0.0,140.0,3.0,0.2974258974442023,0.2095141916267618,78.7584104145255,39.886768111924745,18.583333333333332,14.0118997046558,3.13430104398682,3.8483518008996316,171.66666666666666,142.31069296905744,41.570238095238096,33.83769339135898,36.166666666666664,33.57950763982899,4.0,6.928203230275509,2.0,32.2141985257553,28.84824203258214,1.4457008803810367,1.157195404700773,1592.5686322370675,1886.1292892373854,2.3064282896125756,0.024932868719384698,0.1537876528422741,0.05488060181425772,0.0,0.0
494,7.937456758056042,2.475085544744504,6.292658108041898,0.6755136872081582,0.0,-3.3407934347042447,4.494260803422448,-0.6925588065242734,0.994677742761324,-0.6920258335533814,0.9840967147868251,-14.800172453382089,38.222872924042385,-14.800172453382089,38.222872924042385,0.0,2.0,0.0,0.0,649.0,2.0,1.0,0.0,0.0,13843.024660870722,122.05000305175781,172.60476960347353,1.6194779738623444,0.8278526663780212,333.29998779296875,471.3573630756034,69.9907541377886,98.98187374238145,19.0,26.870057685088806,0.0,0.0,1.0,89.39951909463686,126.43001237326793,1.475293024039797,0.7410686016082764,15984.548028704681,22605.56461059828,1.1439995960253029,1.617859744048325,0.24999999755452257,0.3535534149862665,0.0,0.0
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
