,kurtosis_targ,skewness_targ,std_targ,corr_targ.nanmean,corr_targ.nansd,best_node_regr.mean,best_node_regr.sd,linear.mean,linear.sd,bayesian_ridge.mean,bayesian_ridge.sd,random_node_regr.mean,random_node_regr.sd,worst_node_regr.mean,worst_node_regr.sd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd
3104,0.11438478585329426,-0.655023225400467,1.025475118602904,0.007837375544967978,0.17693378452772837,0.23908440550112955,0.5545891769425841,-66086316.76587937,113314243.17496213,0.6690819032368206,0.3025342552056509,-0.20094301039885726,0.3311449284963595,-0.21581612312967585,0.3229577096500213,0,1024,468,0,161,1024,0.05386569049205728,0.13919292016765963,0.00033396984244936346,0.0032648507562805665,0.0166015625,0.1278354783249659,89.76321724316035,59.793940027142966,0.4609375,0.4987153584938546,0.03345788043478261,0.13949132866385988,0.02734375,0.16316270238225508,0.00390625,0.0624082904861816,451,0.06407160791456859,0.0942536414038608,8.365694900605368,4.611524213209251,0.01298024432259317,0.03516367332532525,0.07250466313425638,0.15423328476296305,0.2122567884533012,0.246083554929336,0.0,0.0
3105,0.2025557970255112,-0.289712472632182,0.9193395841230593,0.010058510179431213,0.06699575138627123,-0.02018403673225041,0.12170425096602175,-28.957902138405245,21.804700338393666,0.22042458877497265,0.1674118586799675,-0.08103683530101666,0.08047597838343673,-0.07350626449665855,0.0859886415603247,0,1024,1017,0,1616,1024,0.034268233755431296,0.0618932316523041,0.0015821376844019287,0.006170644325187749,0.04296875,0.20288576689507362,118.0209837125289,185.45663361456437,0.994140625,0.07635926141287029,0.05268603032178218,0.11720965061787926,0.0205078125,0.14179872266444032,0.0009765625,0.03125,973,0.15711614339803226,0.10739512662339054,8.94714505063929,6.319478892521171,0.03620793234690633,0.05227114528151262,0.19930108035965677,0.2202223484811612,0.0005612721013364744,0.001472151265580969,0.0,0.0
3106,-0.6946654373207464,0.12480694109121318,1.626721011658111,0.010267765983933214,0.14916592252282065,-0.8738132947999787,0.9735897627086733,-782414.0693578561,1265452.9706865859,0.33483927210873377,0.19153226917569688,-0.9629442825681785,1.0980779312404643,-0.9683537301773709,1.1274170027657415,0,1024,975,0,584,1024,0.05894847241485899,0.09402744492178673,0.003994677606492623,0.011113536369548494,0.065185546875,0.24585789461827884,93.16502404527307,143.96709158023313,0.9560546875,0.20507362466260273,0.08165500588613014,0.14631712897256569,0.0283203125,0.16596738228313399,0.00390625,0.0624082904861816,909,0.1896385723168039,0.13321467788851857,7.473942409538741,6.259861147780469,0.05369160829029258,0.06489080921708018,0.2719755136093368,0.2726684664149166,0.009366350149830008,0.03219163424886024,0.0,0.0
3107,7.721007000428756,2.217237675728629,0.7492021409175817,-0.015498815220380564,0.13840968939003034,-1.169587671882852,1.963295433038742,-163109124.54376954,235275910.10108656,-1.6283492141009934,2.7363125380642805,-0.6833460234044566,0.7212136574834216,-0.6833460234044566,0.7212136574834216,0,1024,345,0,70,1024,0.09218603824336537,0.16156131461904957,0.0007558282149029871,0.006955080810758123,0.037109375,0.18912217794746694,36.61373659866616,26.731660799097448,0.33984375,0.4738874143981107,0.02982700892857143,0.10019838864646545,0.009765625,0.09838551931334806,0.0029296875,0.05407365218573471,307,0.0697643054142208,0.11970129913034562,5.484313937192968,2.834725086135769,0.019181466744306416,0.047847350573977085,0.09758711278125211,0.20642608434176946,0.25224184739453526,0.24884105988850366,0.0,0.0
3110,-1.2017911069134533,0.27449993794852584,0.9563136866327688,0.0020261618915205616,0.15177375023157078,-0.092938365549639,0.3719192025298429,-989176845.8474143,1472387467.4286697,0.22686912885042623,0.32732169142629186,-0.8889612969655769,0.6933951195544268,-0.8889612969655769,0.6933951195544268,0,1024,578,0,122,1024,0.05528931285023257,0.12169520537591073,0.0006962706947628999,0.004070337216419093,0.016357421875,0.12618359749673386,65.74899799905502,45.79907212549184,0.5673828125,0.4956808423725012,0.035052190061475405,0.11756041782288873,0.01953125,0.13845035034712425,0.0029296875,0.05407365218573471,561,0.09098359378157629,0.10915872396316986,7.396199666423609,3.5394597927679836,0.020182005000169354,0.04145947019268666,0.10786279625343681,0.17883454655778336,0.17423094822677515,0.23902987484707874,0.0,0.0
3111,0.30283438515259853,1.181530150345886,0.5080775168925455,0.003041899839598316,0.21852085398893362,-353.58648262553794,1053.1014463112617,-39.13413488970893,96.52214903627018,-41.50771092077893,111.91111055195034,-12.118215212228657,22.067431530865917,-14.16943083062471,27.976966326156024,0,1024,425,0,23,1024,0.14780861062646308,0.17426162695042452,0.0022819662039398193,0.008610473626468522,0.03515625,0.17750958560434751,9.658003668973867,7.175136621663992,0.4208984375,0.4939445370750203,0.05413552989130435,0.12823794654827936,0.017578125,0.13147629214384784,0.005859375,0.07635926141287029,384,0.11679932105281135,0.1507873038645607,3.0306791239639654,1.4325901720660856,0.036356688488142296,0.058202124496872704,0.16734497823335864,0.2428847631878961,0.25536119017389786,0.2617798579319295,0.0,0.0
3112,4.370440139027847,-2.1728232301767334,0.9500984102960326,0.17688481767253694,0.5238724594692991,-0.43110350502644756,0.5241644729673011,-27988841.738766205,34450762.28917327,-0.3875564627984145,1.0278493971774338,-2.24749057633527,1.6207412251996027,-2.24749057633527,1.6207412251996027,0,1024,295,0,66,1024,0.3794154116818028,0.32169530952844144,0.003582096323459048,0.017421894435632107,0.020263671875,0.14031813040733726,11.212931350434534,19.17276059646128,0.29296875,0.4553466179977558,0.12036872632575757,0.27472266017916025,0.1240234375,0.32976934893508136,0.0048828125,0.06974037832570674,274,0.08993072280916492,0.1512779424931298,1.3897243776788053,3.3389836719075827,0.03095020214160839,0.05807546054670687,0.07897492585251117,0.20009812720645928,0.38264935266308747,0.2123550155089281,0.0,0.0
3113,7.5439713327057145,2.1962705980426813,0.6289492257932524,0.01010716760574245,0.06953756160655013,-0.163568212936948,0.14583781275182334,-19403359.221967764,23714323.43420287,0.20969006252702393,0.24252159630213851,-0.08377134235427294,0.11428103213321436,-0.0856840355871666,0.11471931834896266,0,1024,1024,0,1157,1024,0.03681491148065232,0.04428224624854482,0.001645024296601597,0.0033596055684658385,0.0302734375,0.17142244138119989,41.63778789998598,64.5134971877331,1.0,0.0,0.058307618031547104,0.10341208529202187,0.0146484375,0.12019970933672607,0.0,0.0,993,0.19123426349996225,0.08774654099146421,5.743291624781447,3.259873765614595,0.04426247999287099,0.045559793978826514,0.2495912922980084,0.18893165165585113,0.001790633005268519,0.006559613398760787,0.0,0.0
3114,-0.27565328553709945,0.3636927908503327,0.4426705258365208,0.04299970549051795,0.23627035316497114,-0.3813424239032645,0.6384149796113242,-186029013.62183204,373210347.82554424,-0.7083513392963234,0.8531815936962795,-0.9453708846817215,1.3851245213438457,-0.9453708846817215,1.3851245213438457,0,1024,204,0,47,1024,0.21228959450357265,0.20736148100239846,0.0011496191563172835,0.009409374692431404,0.052734375,0.20656938968927183,6.272702932630768,9.121298319884644,0.2177734375,0.4129342389136016,0.058552194148936164,0.17415389606443818,0.0341796875,0.18177927743903075,0.0185546875,0.13501189599482447,135,0.06771686972194792,0.1442160175346834,2.2065761662864953,1.8124616873176955,0.025363523358001853,0.06058720780495682,0.10774096123227743,0.2508493728316769,0.4198910244141234,0.18155091187072506,0.0,0.0
3115,2.96687126394891,1.1721082200408177,0.7596198442342399,0.006645452980337103,0.06508443289878393,0.04469182158362436,0.15951245033825037,-58901.5110485078,48979.01370617589,0.20533788853350848,0.16697799035692312,-0.04061119645416489,0.05573037739348008,-0.033940323746290614,0.05730413730174522,0,1024,1024,0,1107,1024,0.03815921448534943,0.047782037768076754,0.0017962867715225622,0.004192379384134181,0.029296875,0.16871978930182666,42.15253283990664,56.901467580602635,1.0,0.0,0.06016136658762421,0.10692051785218469,0.013671875,0.11618148134713914,0.0,0.0,994,0.19211679976800522,0.09089082980746022,5.795312683601514,3.2463972659292315,0.04516194017378314,0.047053872597201556,0.25252994459347283,0.1955764753043965,0.007139768427357299,0.04547610825063385,0.0,0.0
3116,1.5534866537429872,1.515597637488816,0.9235604951549118,-0.004380261329958149,0.13692476606072296,-0.27573677134423175,0.7245915262733197,-0.5734337782497054,1.3930913957153495,-0.3531004907825064,1.1060963077215176,-0.8629571490518506,1.5733124637334062,-0.7574585199871484,1.2964069837716354,0,1024,904,0,83,1024,0.074871838756736,0.09423052803093314,0.0033324515158840062,0.005983863960294426,0.033203125,0.17788563151176157,28.20213534556021,26.39287408198217,0.8837890625,0.3206342968770217,0.0664886106927711,0.1129238762049896,0.0146484375,0.12019970933672607,0.0009765625,0.03125,869,0.19243509317781224,0.11362850694448307,4.850942250182663,2.5173967530743684,0.04993009385101381,0.052264931163547634,0.2638556207016799,0.21871526738420943,0.05297625148936204,0.1365316703256925,0.0,0.0
3117,0.47149748890989285,1.0678134510497832,0.9997977120104181,-0.0008402427459763275,0.06934078434632861,0.06753687807872462,0.12067829844604461,-23065.765901471004,68440.75934631274,0.2995899723865779,0.23104698853071298,-0.036940999516581904,0.04952791333513613,-0.046274019967775006,0.05280488398522978,0,1024,1024,0,1211,1024,0.035912798325172655,0.042445733976966875,0.0015660748764775676,0.0031986058206039834,0.025390625,0.15738529392199577,42.93545907430435,67.1977174538235,1.0,0.0,0.05693254541701074,0.10212862191278041,0.013671875,0.11618148134713914,0.0,0.0,998,0.18920286904372846,0.0866979646580676,5.821221202242215,3.320263840116826,0.04330692236199166,0.044677313339019295,0.24585323843624038,0.18583681212362912,0.007288132722445001,0.028393177345663934,0.0,0.0
