,kurtosis_targ,skewness_targ,std_targ,corr_targ.nanmean,corr_targ.nansd,best_node_regr.mean,best_node_regr.sd,linear.mean,linear.sd,bayesian_ridge.mean,bayesian_ridge.sd,random_node_regr.mean,random_node_regr.sd,worst_node_regr.mean,worst_node_regr.sd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd
3239,1.6407276091856353,1.372977671870196,0.8903237316083716,0.006114937994330871,0.0714533571663334,-0.17120660177204447,0.1647472530306957,-2270220.3784431284,2138576.8781283814,0.2622993308831797,0.1572289716223033,-0.12442463747965675,0.1818277078870602,-0.13627593161256363,0.1261774915833996,0,1024,1024,0,1211,1024,0.03743090077175849,0.045647780319155146,0.0017259334790727312,0.0035085536149593636,0.02978515625,0.1693572252092359,41.56967310494083,61.502693176513915,1.0,0.0,0.05942193306151941,0.10438533285511256,0.013671875,0.11618148134713914,0.0,0.0,993,0.19286762526263704,0.08861293328144551,5.714406992635893,3.3002323119474237,0.045042504604401117,0.04580164856741969,0.2531320613550017,0.19031911138164911,0.00266274693174443,0.007657129030772515,0.0,0.0
3088,-0.30476041909565454,0.6102756552367885,1.1004316620921613,0.012723465489193444,0.07945501284477653,-0.26419798279618256,0.2732112049733613,-0.32672318431474767,0.7293063022382864,0.3408676174681332,0.2237300664493608,-0.2917920247427814,0.31881869440493993,-0.2866158574128645,0.30005485103223606,0,1024,1024,0,2442,1024,0.03535301221670493,0.0469340956749222,0.0018137253157007953,0.003979355832119766,0.029296875,0.16871978930182666,37.635768102991904,52.320821840108835,1.0,0.0,0.0634029803951679,0.10780825778518283,0.015625,0.12408019353689166,0.0,0.0,994,0.19901521490986102,0.09051125526812971,5.471999778013403,3.112400064461211,0.0477913428152348,0.047180166267735496,0.2662052827814134,0.1956165871512482,0.004930482542354992,0.01894374181820524,0.0,0.0
3241,13.459229263450187,2.7668198450727726,0.18055327555847922,-0.011591422966772348,0.09842372858198176,-0.06462012142655149,0.1298908989154091,-0.07967332292192034,0.24083555069044665,-0.041668391400690695,0.15987032173637009,-0.07179926925316053,0.14039673173995434,-0.05939819576623604,0.11517192648413958,0,1024,897,0,80,1024,0.07627257251358675,0.09600484498134967,0.003393869163898066,0.0061247888179885935,0.033447265625,0.17937910496076098,27.50748391572836,25.62336562958755,0.876953125,0.3286515203791203,0.06734619140625,0.114554449590421,0.0166015625,0.12395318637301528,0.0009765625,0.03125,863,0.19254894017532515,0.11518576873050351,4.789618084154256,2.4959321287728615,0.05032989888251582,0.052806282399247804,0.26512292054421405,0.22102274276020842,0.0907828315353135,0.18451590599169695,0.0,0.0
3242,0.14343118862434334,0.16534374291823162,0.7045901220609224,0.03794639899323098,0.1497912725956098,-1.291272923715755,1.2989127794788335,-39986925.49361188,117174981.273746,-1.3074518147123035,2.036700739482029,-1.2309563609390346,2.0873472724187754,-1.2309563609390346,2.0873472724187754,0,1024,293,0,33,1024,0.17948561579666633,0.21633568103314996,0.0013509291764094388,0.00845119725486477,0.0302734375,0.17142244138119989,12.574932077711,11.2438495572207,0.2900390625,0.454001862917167,0.041045217803030304,0.12394472803898113,0.0224609375,0.14824947415091058,0.00390625,0.0624082904861816,262,0.07881424992293597,0.1362720673324192,3.250135839804124,1.9079275159350388,0.024763627485795456,0.05257693817549719,0.11722004900591929,0.22757959735018518,0.39032381824565304,0.20754920924956016,0.0,0.0
44212,-1.6411055838480366,-0.08905153556456735,0.025555237239861632,0.33930409469838313,0.676575548043916,-3.484356133024858,5.951298151849736,-6334767.838064996,14267377.722154457,-582993087.2973945,1625192313.2345657,-39.78470784782246,26.438649464411714,-55.36048146808879,44.534750755281486,0,26,0,0,1000,26,0.6501027417522791,0.19552714534587787,0.06432072954594747,0.4441627783435367,0.49384600511537147,1.1618911276522301,-0.006137666546705815,1.1189831472436536,4290491.181384556,15185726.000988832,4290490.509017566,15185726.198553424,4290490.5371920755,15185726.190274786,4290489.863000026,15185726.388375735,5,0.3277059378582531,0.7576166561148884,0.12840289149740522,0.761377365099129,0.6592979101909275,1.707558946924677,0.9924936518688608,1.4152669289359887,0.34838978980942875,0.22235758465456176,0.0,0.0
44214,-1.6411055838480366,-0.08905153556456735,0.025555237239861632,0.904563410247055,0.0,-3.484356133024858,5.951298151849736,-7.486763426182504,10.875510444815442,-7.485597892105547,10.87947275464935,-3.484356133024858,5.951298151849736,-3.484356133024858,5.951298151849736,0,1,0,0,1000,1,1.0,0.0,0.08358375223109804,0.0,0.49999991431832314,0.0,-1.2036003648626326,0.0,1.0,0.0,0.49999993622244804,0.0,0.49999985098838806,0.0,0.0,0.0,0,0.28910854748882475,0.0,5.698268645207184e-07,0.0,0.08358375223109804,0.0,3.1699062466443007,,,,0.0,0.0
3246,4.420502735677588,2.1593159870971173,0.6455556646606951,0.005534847606695996,0.06379156223674057,-0.05144542908821028,0.06825907533883077,-75681819.2975831,87244612.13915977,0.27041252173041164,0.11249802519721114,-0.015376408528679674,0.017262746624011196,-0.017158645057096265,0.019040869081017826,0,1024,1023,0,656,1024,0.0416033432506405,0.04724865912883097,0.0018303713511258594,0.0035868555029652796,0.029296875,0.16871978930182666,43.46832314657601,59.663170230724404,1.0,0.0,0.05881407202743902,0.10536204312037634,0.0146484375,0.12019970933672607,0.0009765625,0.03125,993,0.19072303609490002,0.08924538645551215,5.885516536989817,3.282267455444187,0.04433223743541705,0.04604175643227362,0.24876532385545563,0.1911289646832885,0.0029223297395593825,0.00463480165820481,0.0,0.0
3247,-0.03554530457951488,0.6706779095210911,0.7526745194180664,-0.0027535618314115874,0.1192580161551317,-0.19795695871101662,0.19611649687646332,-182567796.60497573,302486330.4117491,0.058666118144616176,0.428646912596718,-0.23075546161818963,0.21657298299982652,-0.23075546161818963,0.21657298299982652,0,1024,717,0,162,1024,0.07385097009345098,0.1224030885301889,0.002641904186537826,0.01048904515410897,0.052978515625,0.22286987889838236,62.37253807785342,60.76603768924492,0.703125,0.45710423485779117,0.06010681905864198,0.13193050194482805,0.0244140625,0.15440627762620673,0.0029296875,0.05407365218573471,662,0.13924831604735752,0.1413422649631006,6.742996138760255,4.306422704109222,0.03934821997689978,0.06197794135232021,0.19692164952629537,0.2650211136794056,0.17312448214383036,0.2355772305542562,0.0,0.0
3248,-1.1199562429545569,0.274799985925601,0.8718342330461698,-0.03462539112503481,0.213178276866175,-10.672828063364458,20.929490903556513,-3.157138530953966,6.800472124187581,-3.3080735330364583,7.339493158733439,-7.635340310454626,15.503715725871425,-7.635340310454626,15.503715725871425,0,1024,155,0,24,1024,0.19020860291959568,0.22066813679145236,0.00043456042056256797,0.004940645656586556,0.024658203125,0.15456520030318655,8.774971116758357,7.528501065345994,0.166015625,0.3722764817131948,0.06205240885416667,0.2096928670173454,0.05615234375,0.22766020587613683,0.0146484375,0.12019970933672607,130,0.044822515019696606,0.11356885575760325,1.5872688235473082,2.8170887340063944,0.014894347259963768,0.045141272369455324,0.04997753985063659,0.16431634431174777,0.4583333320340214,0.1387191558898096,0.0,0.0
3249,0.36529970959912905,0.7126331304175235,1.0250377561603852,-0.0030483738590699155,0.09374953264455972,-0.0319829319111263,0.19499380511150557,-21223.311260090017,24800.52866427328,0.3222877445228591,0.2468077833261692,-0.07057700710933183,0.04888131270396669,-0.0643668446604189,0.05148756460764713,0,1024,959,0,740,1024,0.052128069226542825,0.09391047680315158,0.0028817044250602367,0.011172527226988086,0.082275390625,0.27458454949069255,127.50709235289092,187.35680657669982,0.939453125,0.23861381567357542,0.08887774493243243,0.19470792463285505,0.072265625,0.2590537404098469,0.0029296875,0.05407365218573471,875,0.16198034980163312,0.13015981261464393,8.84798297683491,7.148514756629804,0.04316266603312548,0.06440269042530178,0.21952047051362905,0.2666504370786889,0.0034872836558313236,0.009989785473680457,0.0,0.0
