,kurtosis_targ,skewness_targ,std_targ,corr_targ.nanmean,corr_targ.nansd,best_node_regr.mean,best_node_regr.sd,linear.mean,linear.sd,bayesian_ridge.mean,bayesian_ridge.sd,random_node_regr.mean,random_node_regr.sd,worst_node_regr.mean,worst_node_regr.sd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd
3993,4.064021059285056,1.510325893197068,0.6442520817589622,0.013061078956837533,0.11074029312674931,-1.384396198551676,4.121825668045322,-12478636814.477566,28682060892.54631,0.11541351071464714,0.4197110019400508,-0.475023745047665,1.2116158437072415,-0.33070599371064385,0.6108914361539194,0,1024,552,0,138,1024,0.0726668949021529,0.12208520832822814,0.0012583375515773931,0.005678908715674668,0.018310546875,0.13345245380026396,51.7031731321965,52.68527605114816,0.5390625,0.4987153584938546,0.03951539855072464,0.09819112217391567,0.0126953125,0.11201068644687041,0.0,0.0,533,0.10833266843085719,0.12964963452919018,6.198841635099083,3.8639053256309275,0.028528579716756583,0.04904912488247232,0.14773716576518758,0.22026296354232733,0.3333741680796699,0.23654226106428708,0.0,0.0
3994,-1.254038273378604,-0.4377415613967353,1.5616639199559579,0.0557328681684324,0.41848336447797946,-1.6184254846989767,1.7024112369806084,-41814952.80650909,124488669.9138512,-2.0604462357168174,2.3064383910534074,-13.414075784509729,20.705707878222995,-10.108117409654941,12.340398774544735,0,1024,475,0,47,1024,0.19690210278385872,0.22464463764562448,0.004672520006716473,0.019994852037271305,0.1064453125,0.30696932598279325,18.27572911113818,17.8013468369246,0.46484375,0.49900622159313884,0.10116771941489361,0.22132038328459702,0.1015625,0.30221971253246577,0.0009765625,0.03125,364,0.12709093123603746,0.16366119141008495,3.30660352220732,2.9951284433151595,0.042910933163737286,0.07244753093209949,0.13963617747815843,0.24534639960707152,0.2532200492884141,0.24800817144615506,0.0,0.0
3995,5.484251606822163,2.5342693281967295,0.5806220228788553,-0.0013958723077133533,0.12370121144374069,-0.1407303535354863,0.13607988502938526,-0.8036267689417521,1.297567907467289,-0.7184706500779341,1.1888162093776127,-0.12374463091052745,0.1520344457857679,-0.13931750671251447,0.1850039914303435,0,1024,887,0,73,1024,0.07898528453534655,0.0995485526633155,0.0035181454082965826,0.0063887692110312375,0.033203125,0.17925416718060672,26.000253810129067,23.58076404269291,0.8671875,0.3395378090193575,0.06798480308219179,0.11508101419238824,0.015625,0.12408019353689166,0.0009765625,0.03125,853,0.19282979526890554,0.11686937784091794,4.672146680962265,2.4127025667570523,0.050828443088850844,0.053269599504722404,0.26674323665264,0.22298143695828657,0.05481044616514264,0.1487831271000692,0.0,0.0
3996,7.773583698045341,2.8298858828461184,0.5962528160356848,-0.0022220719237492966,0.13156736823173015,-0.7568385410136796,1.7085170571456454,-2.4103855800191547,5.560680563308694,-1.6574426024229916,3.323539494183361,-0.9252565477795865,1.761970832379365,-1.1787446949638374,2.379128928740399,0,1024,915,0,89,1024,0.07543631312425657,0.095109308862692,0.0035456025221457807,0.00654189087632806,0.0322265625,0.17668757167347954,28.90476418824726,28.232870589567085,0.89453125,0.30730655169641685,0.06879827949438203,0.1148324186997679,0.017578125,0.13147629214384784,0.0009765625,0.03125,882,0.19616124037930951,0.11403178365033793,4.863458339009052,2.6332423595760246,0.0514697814255618,0.052857138000088046,0.2703834176776134,0.2213512458279141,0.015602019529465558,0.0613345178256054,0.0,0.0
3997,-0.42667897577898106,-0.16229367498165664,1.260803886668369,0.004926287247053236,0.06557436555330248,-0.009556291559105323,0.11854459347101236,-0.2563246416408992,0.2437726345464736,0.2660128012252098,0.151144956635516,-0.008186743061172974,0.01075302194772526,-0.007416523847382728,0.010022094697477228,0,1024,1024,0,3356,1024,0.03288422448102201,0.04695876305331458,0.00150931773319229,0.0040039247160785964,0.0341796875,0.18177927743903075,53.06341344542709,73.72046069450872,1.0,0.0,0.059014521565852206,0.11611460849839274,0.017578125,0.13147629214384784,0.0,0.0,989,0.1822118958772597,0.09424653073142326,6.306554387135128,3.9102308094581946,0.04207490932699003,0.04841642710420076,0.23611682786700622,0.20097484308640193,0.0008854899509208264,0.001972399615925561,0.0,0.0
3999,-0.5748968160667616,-0.2995311683541564,1.1675325109224657,0.0006109260468489287,0.096053106231892,0.019899133580400085,0.2290754085775174,-64592804.9193418,128335005.71609512,0.3317772730876237,0.3169691304998663,-0.24812045163051039,0.4050713489419656,-0.26038990012541563,0.43883527311270726,0,1024,965,0,614,1024,0.042574682390469784,0.07528916942193054,0.0019087991895347647,0.006387792013713223,0.041015625,0.19842326608035193,119.2234121719172,161.84914906083944,0.943359375,0.23126758473206008,0.0580402585504886,0.1268385172067079,0.01953125,0.13845035034712425,0.0009765625,0.03125,923,0.1571867390399992,0.11818725057037355,8.845186900004373,6.544943691114665,0.03866225628151718,0.054879023859157314,0.2070350204029505,0.2345994306803695,0.05139833116602451,0.14508987756772895,0.0,0.0
4000,-0.8251450186194802,0.15522550184234948,1.2336140984108055,0.005034756496692152,0.08899776322187697,-0.03180793102903008,0.18695634832847605,-12.726320588119842,6.362615558807838,0.4901800638927081,0.15300118371816274,-0.11693816004927102,0.16057283553125345,-0.11908303322517362,0.15941437540336303,0,1024,1018,0,1236,1024,0.040520759510262294,0.06390709115790628,0.0021483379431532874,0.006914701679845214,0.044921875,0.20723377968568554,86.70680761968404,154.68158302411916,0.99609375,0.0624082904861816,0.06324506346076052,0.12464977871409377,0.0185546875,0.13501189599482447,0.001953125,0.044172568262455275,972,0.17753920523986494,0.11067939250470211,7.527980802693483,5.656641350707574,0.043758134502173335,0.05553303778764885,0.2362524119708444,0.23136126085537403,0.011294963808103903,0.04718073746721133,0.0,0.0
4002,-1.0495945713145047,0.12602806672696804,1.0629350411975298,0.056452992170708,0.3313945598518224,-9.2992681243536,15.937571774471396,-13.928592064509814,24.145703593870365,-6.108643949118482,13.499397860651861,-23.714281762829714,39.68248677305261,-23.714281762829714,39.68248677305261,0,1024,230,0,31,1024,0.1818489551520821,0.21310915750786774,0.0009046200657721858,0.007378848583102274,0.03662109375,0.18464176031540233,11.65523385221261,10.409672652103437,0.2294921875,0.42071174615220797,0.05856224798387097,0.186564297766002,0.05078125,0.21965799195814625,0.0048828125,0.06974037832570674,190,0.06389380034620276,0.13028163445072422,2.438613902756099,2.713178659477565,0.021039146505376347,0.05306113236081955,0.08149515769457685,0.20708073191801565,0.37520084776529067,0.21698411940363418,0.0,0.0
4003,0.4061094698123031,1.244953550062043,0.9704056407643914,0.0008124238106163288,0.13259286317941843,0.05322413522927414,0.4359159266619692,0.027503876109354498,0.4723187344954251,-0.049256304255570836,0.5577699679599424,-0.13034234760838445,0.18005536169148595,-0.13084254241350973,0.18005775871091792,0,1024,890,0,74,1024,0.0784600962950824,0.09881921936700905,0.0035006383486864325,0.006333443685401952,0.032958984375,0.17810267085568207,26.232388494907493,23.882377548013398,0.8701171875,0.3363387279504917,0.06777871621621621,0.11466109948549914,0.01513671875,0.12115193622634746,0.0009765625,0.03125,856,0.19296554226397444,0.11624780358606834,4.690954635158053,2.424644612991782,0.05073605551184747,0.0530641044720705,0.2666251703716666,0.2221138776809724,0.04803253301226667,0.1383196985558564,0.0,0.0
4004,-0.5379069392846914,0.9025026596717121,0.5711228665997478,-0.020914949867986286,0.11294453589872043,-0.8048746450909601,1.6610868754368746,-101155.6494478155,228256.09806093783,-0.43600553807650694,1.3631389009521566,-0.8138601118868621,1.6456006386252044,-0.9454123354256112,1.8998150186171752,0,1024,940,0,145,1024,0.06819457130294987,0.09386113350063623,0.0033439712895021313,0.008364432595472107,0.0458984375,0.20936708943927576,41.9179366881193,44.892517847652286,0.9189453125,0.273052440613565,0.06468884698275862,0.11109421804321937,0.013671875,0.11618148134713914,0.0009765625,0.03125,893,0.1876476251054906,0.11537000671803192,5.692844123817497,3.351444467676226,0.048508871378113036,0.05546338010988571,0.257448277868631,0.23141287018848175,0.028057942275978052,0.08453420297359351,0.0,0.0
