,kurtosis_targ,skewness_targ,std_targ,corr_targ.nanmean,corr_targ.nansd,best_node_regr.mean,best_node_regr.sd,linear.mean,linear.sd,bayesian_ridge.mean,bayesian_ridge.sd,random_node_regr.mean,random_node_regr.sd,worst_node_regr.mean,worst_node_regr.sd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd
44963,-1.14213515718571,0.5665036045962696,6.118244779542219,0.039562670807122516,0.14342900875637776,0.10733642724110386,0.006858676318293905,0.276719340240842,0.009857407065326191,0.2811904650394791,0.00943424363419858,0.0015655460646438525,0.00200970100091835,0.0016106977284837455,0.001386678862428141,0,9,0,0,45730,9,0.6163194841221781,0.30734508735191096,104332760.23944634,406197388.2833475,82892.19421017502,245419.53800352244,90.514324236545,267.77543058571314,626075.5748786794,1817561.454002364,153947.96318249093,455393.364346332,139214.41209794083,411762.40392097016,35815.92997755276,106380.71864270179,9,63526.74283251218,187696.28395779955,3.0996155024940006,6.653587780522121,35351109287.41207,106044853645.33069,5.127545832848677,0.0052100376443030985,0.06426180108979652,0.07239685474264278,0.0,0.0
44964,-0.5322170799262875,0.8601626056400983,34.253556940389416,0.0807694564278024,0.41492440346596876,0.07800526219888947,0.1745782460015843,0.21053581621832979,0.4584662911850101,0.23240416149863882,0.42918890665373344,-1.297618559867981,1.2581602564724754,-0.9893800243669665,1.3922701974569578,0,81,0,0,21263,81,0.34465392850395055,0.24120144708126726,43820.2761770482,533564.8887738041,339.8237898605473,1005.7860281549978,2.4048120671891278,4.477017423802035,2153.354160569332,6037.188368343797,540.5227163699884,1469.987552850418,474.6328314976928,1348.319205391318,21.377898896503964,81.87957689670365,63,322.0140335991326,920.7926502217814,0.6587769247390008,1.2149591462383258,941084.7461828841,3295591.703258954,4.569555825812602,0.4991945872206552,0.0784293386830907,0.03206644690668077,0.0,0.0
44965,0.6861599847749171,-0.989608900752511,18.4507140664287,-0.017364462153687952,0.110657679500155,0.09828582977532134,0.057564377389120916,0.1341666714965882,0.09561232955424431,0.17108089471172985,0.07398660802898731,-0.008017894312430152,0.008552599603743142,0.00255720417415064,0.031982003026968964,0,116,0,0,1059,116,0.26647130557567367,0.3021595752907966,0.27351188195862447,0.31417378550863556,0.9710085015936658,0.18757290644624244,9.224629526559168,8.216220044889242,7.096651385570395,2.153467584172139,0.0031981306815096395,0.022272758246855033,-0.22294914004681954,0.13508478723194176,-1.769234740528567,1.3439295142962127,116,1.0064719641116227,0.01970138097795492,2.001202261053555,1.337940951932549,1.013370612882625,0.03883586223708726,3.3218636484769855,0.0001056378143061756,0.11141635050738534,0.24402262704147842,0.0,0.0
44966,19.519004490382784,3.9473405568437223,0.8353920575112378,0.04056747697062641,0.1788302974360979,0.06612196092554187,0.04728856617329198,0.065960584605015,0.07895362783992439,0.07533896356052436,0.07020201973829614,-0.043440879949244435,0.0528294156051053,-0.029047504424055393,0.028108304114988086,0,10,4,0,1066,10,0.19199429421859274,0.1460140903407156,0.08544886720084244,0.15732209153618315,0.9,1.286683937707919,7.067836824287196,14.26178566377337,2.3,1.6363916944844767,1.2541275797373361,1.1449522103648069,1.2,1.3165611772087666,0.2,0.42163702135578396,5,0.663549344533563,0.6276928311886832,1.1078236575090536,2.870235888245424,0.7948961939240193,1.263001850943883,0.9145268148045407,0.7505183259178906,0.10716521947190305,0.15985585676409067,0.0,0.0
44967,2.6821233181895012,-0.9107980386425641,3.2281663339626148,-0.006021791421042211,0.16276380430336668,0.034798541682964965,0.16883820578080422,0.1193599526407294,0.1734017665457784,0.12318452225831053,0.17066805430048118,-0.1786347312825589,0.20894517402612597,-0.18532057238197264,0.212266208772814,0,30,13,0,649,30,0.0745519792812811,0.08018351960822066,0.05930648236155087,0.11396011486023033,1.2,1.2148506364839742,0.9444075177596367,3.4142809920290746,4.3,6.523961140711772,1.9796610169491524,3.0217951936953162,1.8333333333333333,3.0859339762456237,0.7666666666666667,2.7251489466833174,16,0.8761630648453418,0.7961505876411668,0.2692180811141685,1.4285796815953582,1.380388949127179,3.851683677328917,1.2724579730733034,0.6703780437290741,0.009165901295482485,0.014667858245155112,0.0,0.0
44968,-0.9049850790216092,0.2912721119948011,0.18040375148611804,0.3562362239647226,0.7341065286371328,0.5772890595289675,0.18739916781085525,0.9999999999989407,1.6997313606942934e-12,0.9436822160990761,0.06118137546692673,0.5772890595289675,0.18739916781085525,0.36517968047415855,0.35555912977084764,0,4,0,0,557,4,0.5383532703365824,0.4307616239690352,0.019935026854048025,0.024540609548608507,0.564250037074089,0.6926993199713658,-1.1359809732748953,0.1489910698874308,2.029749996960163,2.660471185439067,1.462619839065593,2.043359488063959,1.4612499997019768,2.043919334962943,0.9217499941587448,1.417201086897961,0,0.3211102934797764,0.38497508831267807,0.07277142903159232,0.1451460130552678,0.21426618454468377,0.3925302640773154,2.9942121505047172,0.0040925779303335515,0.1746927256763047,0.2320630262227585,0.0,0.0
44969,-1.200922682929426,-1.5830904422442412e-07,0.01471960265075131,-0.006693403192586188,0.020924357145142247,-118.30382304624905,101.76303048148853,-17.126134527425098,9.615334796478223,-17.203729284737452,9.848372752816443,-116.0627182059308,103.30127591045245,-121.04789240124276,109.3591633030679,0,14,0,0,11934,14,0.9732831704364476,0.02585122627287691,625713.8984518495,3015730.3100337763,2496.614329379584,8118.606749615279,-0.7476559660845947,0.42438770957033206,6392.681967377663,19289.058422106333,2820.8048217318506,7358.46842654991,2413.635413369962,5967.489792880227,653.98457352072,1747.2917856519073,1,1764.6081810952767,5876.118944546413,0.5584190849184341,0.35647270849769636,35176274.893927254,131069199.37309948,4.222215865442153,0.48546587906001687,0.44308086530796575,0.2080357636993422,0.0,0.0
3295,-0.24553494722030011,0.6502862519791127,0.9489860614534219,0.0563852337445398,0.2820220741819573,-9.516826095546257,20.681225270340285,-3.0053664831154023,5.6648453382460255,-3.2315925626804036,5.0942588242285884,-15.040822211628347,35.96478786192557,-13.702301160923483,32.27010641343976,0,1024,262,0,30,1024,0.19612533031641996,0.22314510362365825,0.0015430721108470693,0.011505629750181077,0.052490234375,0.21771754303636298,10.46805374327393,10.536094588204127,0.267578125,0.44291268427809577,0.05322265625,0.15715936029396588,0.0380859375,0.1914972861265706,0.01171875,0.10766959615176362,205,0.07684934591397333,0.14393121860657612,2.902915538369437,1.9243277865124109,0.026601786997126432,0.05989017340932951,0.11913040167021649,0.24875587108894218,0.37977819917234246,0.21229578334577692,0.0,0.0
44970,0.6535966968808249,0.2517217174254671,1.4548966284511933,0.21680672359042838,0.31998089986315936,0.2102661017568069,0.14538059389112637,0.5280335892984084,0.1458352102987077,0.5279811522549241,0.1455851561756529,-0.06313240587083899,0.1306021271633641,-0.057052829009920814,0.11808294844043749,0,6,0,0,908,6,0.1790085431929482,0.13251611919094491,0.10319523598733481,0.12784616194425272,0.872875007490317,0.6276063679658213,3.3626547733647634,5.66143745360471,4.588666677474976,1.8147821280901775,1.274038547543992,1.0455528434678847,1.145250012477239,1.1938710245448894,-0.3035000115633011,1.293560034440959,6,0.7464408389420457,0.38207777248064057,1.1741720671505982,1.3564939459983356,0.6788267795603117,0.7103985682036148,2.455937048060089,1.1081842277615923,0.027578294286003616,0.017903575193303056,0.0,0.0
44971,0.21508011570192975,0.15574868141362455,0.8855481621683543,-0.04637535049191321,0.19265471699280898,0.13592040114220358,0.055941593406436514,0.2498263455557209,0.06384606925876986,0.24362775333084796,0.07274174574064317,-0.008196209873306892,0.05980122619873779,0.0234178879965945,0.037779121409845046,0,11,0,0,4898,11,0.178266248970025,0.18929770170975863,10.838007670626133,60.8880983817617,8.516216067089276,18.12221595053972,7.053676208259333,10.818215339210946,75.65863478454676,147.95550844550255,18.432687071191587,41.06446309458187,17.78788542645899,39.779938554412524,2.492373638193716,3.2232976457987985,10,6.105775283893667,13.089141412208399,1.2996238781915,1.2965615801499397,193.03105809812396,541.8855861602179,3.9733241316799823,0.022444422266601732,0.014633848638978883,0.01727251430833603,0.0,0.0
44972,0.2920311389729804,0.21759720553467285,0.8073168769639513,0.009440736959505853,0.23270862838927375,0.034802695699198284,0.14587933128030278,0.23554696644224676,0.19752839617706078,0.23817755114874378,0.19128018274294156,-0.014029277723587941,0.14113604696143087,-0.11524367552885255,0.17056524595259856,0,11,0,0,1599,11,0.19982323755169593,0.18826391962376116,4.76619316051584,30.95076736453846,5.3974759328094395,12.178834487876228,8.264983872225407,13.941371714914933,37.95497177405791,85.78965467178104,8.134219221887145,13.713126581110055,7.098704533820802,11.267921646612313,2.2810972277075052,2.8443597719426035,11,4.392625484772401,9.927488446263872,1.679957284347289,1.8345762760459365,108.89063760465623,324.42298249189395,3.444973601349707,0.011283712393959196,0.023431967373482715,0.021466258780195025,0.0,0.0
