,freq_class.nanmean,freq_class.nansd,nr_class,class_conc.nanmean,class_conc.nansd,eq_num_attr.nanmean,eq_num_attr.nansd,joint_ent.nanmean,joint_ent.nansd,best_node.nanmean,best_node.nansd,linear_discr.nanmean,linear_discr.nansd,naive_bayes.nanmean,naive_bayes.nansd,random_node.nanmean,random_node.nansd,worst_node.nanmean,worst_node.nansd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd,eq_num_attr
40,0.5,0.033653846153846145,2,0.004875760107266778,0.00029055802542727395,1.1095398561946037,1.1095398561946037,1.1095398561946037,0.0,0.7123809523809523,0.08660908605249264,0.5966666666666666,0.07648010427036793,0.6728571428571428,0.14093548804819608,0.5771428571428572,0.049303539449694414,0.5766666666666665,0.025443904775985807,0,60,0,0,208,60,0.22939566391415667,0.1733386296413541,0.005587204754216601,0.009220263357222163,0.20288249932054897,0.1548360898143085,2.1438861047943334,4.155478229099167,0.6558233325680097,0.3769098841871051,0.2813212900667057,0.22768124200657547,0.2666124997776933,0.23687379807159817,0.018943333267210014,0.021299752212036165,39,0.1422378270444259,0.0951441852805755,0.9533140835721654,0.9395121092229001,0.029133141835146096,0.02589373518956366,2.321727773988792,0.00023852709022345053,0.04011905988852814,0.03352871245467502,0.0,0.0,19.482238313578623
41,0.16666666666666663,0.12687774038740293,6,0.06846296144279486,0.07689266334003349,1.6182405657742787,1.6182405657742787,1.6182405657742787,0.0,0.5147186147186147,0.06221578995845964,0.6372294372294373,0.1377021505771445,0.40995670995670996,0.06642588778663576,0.49480519480519475,0.07377746190180524,0.44848484848484843,0.020212324727149355,0,9,0,0,214,9,0.22769839977628856,0.18299210082183556,0.11286394051053628,0.1787818673589954,0.574737162846658,0.5046039211184087,9.532679713903109,16.631808482372357,14.263770355118645,23.725678540958164,11.265851593870373,23.472755646350254,11.28918684191174,23.50211151913674,9.752349658144844,22.81569171391618,8,0.6895407766619672,0.5030935974521227,1.6294989655731926,2.2811607062117614,0.7004470762772054,0.8003105832783107,2.0168573913192267,0.620017868913917,0.08646069983674642,0.06958254586990041,0.0,0.0,6.175966711718482
42,0.05263157894736842,0.04305601166701597,19,0.5533297514419946,0.28821162155977587,3.8089592150607263,3.8089592150607263,3.8089592150607263,0.0,0.24339300937766412,0.012844432372821285,0.935464620630861,0.033894638584654455,0.862148337595908,0.022445096426508854,0.17591645353793692,0.0140508257026083,0.19066496163682864,0.025863151596956273,0,35,1,0,683,35,0.06593348472876175,0.27076685494312036,0.03095135199074625,0.18846188712045947,0.0,0.9406901504659616,3.9767179931481875,17.788145065307617,1.0,1.0728561878204346,0.8872620790629575,0.7174033522605896,1.0,0.8741176724433899,0.0,0.0,1,0.3165039507841045,0.37743958830833435,-2.44354028772832,2.216066598892212,0.10017475086194684,0.6499127745628357,0.0,0.0,0.5,0.0,0.09776197448232588,0.05876256804098062,-6291963.634440456
43,0.5,0.23529411764705885,2,0.010366048801286654,0.00961750739415741,8.327463413956188,8.327463413956188,8.327463413956188,0.0,0.6991397849462365,0.0381864277000683,0.7387096774193548,0.03819853692114328,0.7262365591397849,0.05503653964444193,0.7974193548387095,0.013378349260211428,0.7320430107526882,0.013221871956076886,0,3,0,0,306,3,0.05215667405086677,0.04393151979292888,2.7126468802457233,2.4382094084107147,8.833333333333334,6.911644763247987,3.2261077607445103,7.105832657861422,48.666666666666664,36.11555528208494,20.44553376906318,27.72627219018836,19.333333333333332,28.36077102854105,10.0,17.320508075688775,1,7.080836839591895,3.778199294782793,1.059229922852117,1.6418103235989852,59.654776956319864,53.52416687479579,2.409563246320309,0.26951308854338296,0.013718040764317816,0.004780074254005287,0.0,0.0,18.821473436985176
44,0.5,0.10595522712453817,2,0.03339946123306775,0.031902197136608905,7.48726681055816,7.48726681055816,7.48726681055816,0.0,0.7843478260869565,0.018278976530067728,0.8830434782608695,0.018788948205505997,0.8378260869565217,0.02334300816616715,0.591304347826087,0.0,0.6152173913043478,0.030395937943716464,0,57,0,0,4601,57,0.060853842810743915,0.10267951085709147,40.02508021278059,1410.60902826615,4.851807019297491,30.88065518207082,240.8006992617157,296.7885579436269,483.94207023319444,2458.930744447965,6.1507701910447095,37.99691943622969,1.9994912274312555,12.697774612636,0.05263157894736842,0.2252817784447915,57,15.193997694597972,83.82843257676306,11.179346122257021,6.954062971955321,7134.77935653129,48864.663717225194,1.1300979537647549,0.9933147378164653,0.035548950008991616,0.03817251693436242,0.0,0.0,12.449912573695514
41002,0.3333333333333333,0.08875085451833456,3,0.13395718862227918,0.17951623362725622,7.374613890509805,7.374613890509805,7.374613890509805,0.0,0.7476190476190476,0.004095780468976962,0.9704081632653061,0.003726003792552157,0.8156462585034013,0.026198205414841122,0.6268707482993197,0.01298544841416403,0.5197278911564626,0.06495619116240714,0,46,20,0,5880,46,0.20849209903081695,0.26445171158924025,0.41772203238001576,1.2062410047117154,2.325,1.9921319593816431,1.6705421220677805,9.006735230620773,4.65,4.417622054384532,2.0832312925170067,2.1776942235524763,2.0375,2.3160186328465295,0.15,0.48304589153964805,10,1.3730157323711927,1.1283168239141843,0.41098356804713415,1.7904915262290149,3.1264435850883987,3.4555628541562555,1.4477408096242343,1.2667593579294298,0.17905036471748362,0.2176210485599233,0.013043478260869568,0.03367811605397754,9.353583650239436
46,0.3333333333333333,0.13115100670438934,3,0.028145854891718156,0.051234741029378514,26.313574860444295,26.313574860444295,26.313574860444295,0.0,0.6150470219435736,0.025409259096124685,0.8808777429467085,0.015357302462590443,0.903448275862069,0.04283329417528778,0.6156739811912226,0.014123987869678766,0.5065830721003135,0.0017169986128688685,0,60,0,0,3190,60,0.029607498387675235,0.02766256160441102,0.03893536482155968,0.04147256171957464,1.85,0.605763280945926,-1.3198048737813826,0.13365712823752235,3.783333333333333,0.4903014177278999,1.466311389759666,0.13572841827326956,1.3,0.5304299503265155,0.0,0.0,10,1.136102266029364,0.10026694835309176,0.07702752109432799,0.1876792164932518,1.3006142621268972,0.26897751131226816,1.9777403546834156,0.058627632656674,0.004175373278600392,0.003691423430796489,0.0,0.0,26.3824235902419
40999,0.5,0.05976180348787752,2,0.1202970276421196,0.17412463575233855,13.807341132792105,13.807341132792105,13.807341132792105,0.0,0.7395744680851063,0.0209334023425512,0.9497872340425533,0.01936053304864224,0.5574468085106383,0.022517032434592247,0.5931914893617021,0.03567876394256098,0.6740425531914894,0.01262331657377987,0,46,19,0,2351,46,0.2100858554809222,0.26129102119910796,0.36392157296857996,1.1924879803300132,2.130434782608696,2.1250745937461835,1.65145028665882,8.251178543409345,4.8478260869565215,4.7327107163482625,2.3434616167033457,2.469938092443489,2.3043478260869565,2.5722412641066446,0.5217391304347826,1.5016898693698764,10,1.2798967069905551,1.2283939585824635,0.45569590370919927,1.7716445100960314,3.1142839998410348,3.8362760356762213,1.5136251111138386,1.2454926119633962,0.09586022152012497,0.19239319717524275,0.0,0.0,14.678765862610556
48,0.3333333333333333,0.008259729330626795,3,0.048014779022388245,0.028080949437200662,4.461899498391265,4.461899498391265,4.461899498391265,0.0,0.4133333333333334,0.05577733510227171,0.5333333333333333,0.0816496580927726,0.52,0.09888264649460882,0.4800000000000001,0.02981423969999719,0.37333333333333335,0.036514837167011094,0,5,2,0,151,5,0.17194460480745882,0.08429377255631439,2.1585298013245042,3.396166616457917,8.4,8.049844718999243,-0.013206705004509444,1.1022504171277447,23.8,26.583829671437485,10.254304635761589,11.22540740914333,9.2,11.099549540409287,1.0,1.224744871391589,3,5.499840201625443,5.273058859368262,-0.426148796633941,1.237489008966718,52.49236203090508,67.9453027280023,1.2794393477715331,1.187147341247021,0.22089174753768562,0.23614120180775283,0.0,0.0,51.19434337460748
49,0.5,0.044554455445544566,2,0.075233141761132,0.07849109282887803,5.139373165272222,5.139373165272222,5.139373165272222,0.0,0.7021505376344086,0.03090345777032239,0.8090322580645163,0.10955770400831305,0.8670967741935482,0.08540978733411786,0.6890322580645162,0.11566864135795252,0.6350537634408602,0.061467391834935374,0,13,3,0,303,13,0.1455854319546029,0.12426879603172715,7.800362322491014,23.13369399158523,12.372727274894714,19.98594960883304,0.2135763987308744,1.796562194106437,96.29090907356955,174.03910742280772,53.40654065392012,84.824063881579,53.07272727381099,83.6395730602061,29.09090909090909,46.13557097393408,5,9.618838121721945,16.08323139942101,0.11917005471661009,0.9444918208484546,327.6768943094567,800.778666101532,1.404403352959116,1.0360981394338526,0.14204998780286865,0.20925842611993628,0.0017771007870017769,0.0045978091587394855,14.382327233191035
