,freq_class.nanmean,freq_class.nansd,nr_class,class_conc.nanmean,class_conc.nansd,eq_num_attr.nanmean,eq_num_attr.nansd,joint_ent.nanmean,joint_ent.nansd,best_node.nanmean,best_node.nansd,linear_discr.nanmean,linear_discr.nansd,naive_bayes.nanmean,naive_bayes.nansd,random_node.nanmean,random_node.nansd,worst_node.nanmean,worst_node.nansd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd,eq_num_attr
340,0.3333333333333333,0.12788421373884618,3.0,0.05464684478447018,0.030297895186004762,1.2419934025107462,1.2419934025107462,1.2419934025107462,0.0,0.6933333333333334,0.22410315085295482,0.7266666666666668,0.23142073276946373,0.7333333333333334,0.16996731711975951,0.6599999999999999,0.1341640786499874,0.47333333333333333,0.19206480387850575,0.0,24.0,0.0,0.0,52.0,24.0,0.3989123579081058,0.2588962834989005,4309.671557476955,14774.712298121889,167.31029294518862,213.22842676100012,-0.6177012286166726,0.43301789622707687,735.9941147635965,868.5292346483662,496.3712668510584,582.7398980041462,482.7117665795719,559.289335752133,302.75882298806135,378.98529160786546,5.0,112.96058393070807,131.69035376830936,0.10889226836904137,0.5270559994145679,29082.304604905334,53537.544440402366,1.0914098817577123,0.7262679240043936,0.17724536919483083,0.20468772301910992,0.00560897435897436,0.00874095522006067,11.614997864755818
342,0.3333333333333333,0.18130943107347372,3.0,0.04849523346760431,0.012439339180208134,1.3351411015567725,1.3351411015567725,1.3351411015567725,0.0,0.8133333333333332,0.11925695879998878,0.4666666666666667,0.23570226039551587,0.8466666666666667,0.0869226987360353,0.5066666666666666,0.12995725793078616,0.22666666666666666,0.1534781924429512,0.0,23.0,0.0,0.0,52.0,23.0,0.4496395869001663,0.31140577091454874,2296.9599971345065,4131.666050743063,103.23166863918304,116.24156054532673,-0.4951258391671311,0.5410051888309442,573.9800016403199,694.4052758028338,372.6485899290978,474.37307985908194,366.1999996503194,464.4748347507686,235.693332918485,317.41043793755466,5.0,81.04209252027142,93.03003323078111,0.24642728541504239,0.4635215512212248,14645.435370789792,27089.710776319593,1.0013702509121587,0.7584875945986637,0.20205872210013925,0.2040403410928317,0.03260869565217392,0.049901750205273494,10.123448076471247
343,0.25,0.2339251214791983,4.0,0.05542120779345556,0.01708179648826696,1.5264905364513406,1.5264905364513406,1.5264905364513406,0.0,0.5904761904761905,0.26587893857416434,0.6095238095238095,0.1953251838285113,0.7142857142857143,0.262445329583912,0.8761904761904763,0.170367083999984,0.5809523809523809,0.1444357227438391,0.0,31.0,0.0,0.0,63.0,31.0,0.2036000490393297,0.15187231519808508,15.779592341131574,21.697351451409528,10.827096649715978,7.2976266315681455,3.6949193968981926,9.322139029235581,39.115806625735374,27.872625533408158,12.01789045162953,8.987454278357038,11.330322550189111,9.052842050805513,0.0,0.0,17.0,8.563411853126606,5.60596342571023,1.091923557473474,1.515355271292016,103.74507991827002,107.94224101545073,1.5221310948389328,0.15879897950582197,0.08620729276258023,0.055673529604671104,0.0,0.0,10.621733194672336
346,0.5,0.0,2.0,0.010204049140980432,0.010204074140984202,2.0000311529173924,2.0000311529173924,2.0000311529173924,0.0,0.48,0.1095445115010332,0.6,0.14142135623730953,0.6000000000000001,0.14142135623730953,0.56,0.08944271909999157,0.56,0.08944271909999157,0.0,4.0,0.0,0.0,50.0,4.0,0.27120643452348653,0.29858231599668317,6477815061.769866,15863576291.437902,528134.0,1050300.9877946298,1.185700534366628,3.7328497435309536,5692319.0,11329809.80741954,1108102.92,2210182.5971502303,404515.375,807935.1189851586,40654.75,81307.50001229899,2.0,1597152.9817981855,3183098.1857276317,1.0254718150446887,1.248776292637775,10149983192253.744,20299777695330.387,1.5531547763059281,0.03605746584581514,0.22992714828483599,0.23531496343395653,0.0,0.0,88.94778853416464
350,0.5,0.2599935089522367,2.0,0.011414397447448177,0.025862807786859808,93.02142379376367,93.02142379376367,93.02142379376367,0.0,0.7586412206526479,0.00011237692276199237,0.8300970939119654,0.003114771524589086,0.45215372761420725,0.03585051640676005,0.7589116809808664,0.0001124169858360619,0.7612917260176019,0.00012732946473275507,0.0,123.0,123.0,0.0,36974.0,123.0,0.02373055236247009,0.05561888882589211,0.0021334695936126827,0.008584070710920497,0.08943089430894309,0.2865318361649869,619.8451282610881,3358.892627323112,1.0,0.0,0.11276370431254484,0.1882174318910408,0.04878048780487805,0.21628982288819326,0.0,0.0,112.0,0.2034066039441343,0.15404773914403297,13.233747027722723,21.221633976310898,0.06491201989489354,0.0733360919510745,0.31451221133563795,0.31023519546116785,0.0029006551494566266,0.011621710385390095,0.0,0.0,93.02142379376367
351,0.5,0.16666666666666666,2.0,4.270541530303837e-05,0.00011319130818269279,29.554169413739316,29.554169413739316,29.554169413739316,0.0,0.7432598406214164,0.0013871333722931768,0.9515682733587502,0.00085073944556689,0.7438493418361494,0.003056069601538427,0.6657019346827171,9.14928001952022e-06,0.6669095553835043,9.15480200948868e-06,0.0,8.0,0.0,0.0,488565.0,8.0,0.2617317296448363,0.28160576622568345,0.2617317261575724,0.28160576201565357,1.1790160089731216,0.41011111632415487,2.0081932578073918,1.7226132957620208,7.438692390918732,3.119198517176919,4.039429821297464,2.7033058642520764,3.9443890750408173,2.6824897190928554,0.6370262801647186,4.6201661134598,7.0,0.9999999931168086,3.205973194681187e-08,0.4166780406053097,1.1422126077286352,0.999999986233618,6.411946307140802e-08,5.527720383842405,0.8751923041412428,0.07673162758894532,0.095814055345076,0.0,0.0,29.773846251054273
357,0.5,0.0,2.0,0.0003994394771873067,0.0015674487029956681,1.067866552364716,1.067866552364716,1.067866552364716,0.0,0.7926884005271317,0.0052711435152888245,0.8492205230118636,0.0006411704861286037,0.8073847123977028,0.002792865875675364,0.548656144635933,0.004359704057655678,0.5670871700312087,0.04047708301909387,0.0,100.0,0.0,0.0,98528.0,100.0,0.07597390907521294,0.1329525429494899,0.07597390895732051,0.13295254244519472,0.5676912207563146,0.40845857973611255,34.02157028678422,34.83985187998228,9.990596144497395,6.41440837048126,-0.35170739977803506,0.6069101624395684,-0.41572517377324403,0.40648726637284177,-6.009841033220291,3.601451502688822,95.0,1.0000000010335701,2.9028187456264276e-08,3.372629375621123,2.1702545891208604,1.0000000020671413,5.8056375448990617e-08,5.472694142768512,0.1674298654932291,0.03624237057507533,0.052301680459539826,0.0,0.0,6.330659454767927
372,0.021739130434782605,0.04527956887229947,46.0,0.050204328117801594,0.10323186550218075,28.079388269022658,28.079388269022658,28.079388269022658,0.0,0.37138682414235485,0.008834323969411964,0.3258832055312356,0.010332981312673482,0.23327672826629847,0.022923089693124163,0.2835379146223228,0.0006040767650166613,0.2924415586959289,0.0008447790262833428,0.0,71.0,49.0,0.0,10108.0,71.0,0.042943753064137495,0.06271756630911232,1.4724804662448578,24.9957923384203,74.12142857142857,603.8244324191721,11.925791870874482,30.846365765401842,151.0142857142857,1207.4155474155477,74.6206978913449,603.7742158821586,74.46428571428571,603.7893403717756,0.0,0.0,45.0,43.234894776944,348.62411515069147,2.156645135673258,3.0133254071892064,121671.76159576741,1017751.5755960449,0.9405648169046571,0.9661684809208738,0.008264207791995236,0.029090720826135178,0.003760791898203626,0.03146504249340182,55.412907454139294
373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
