,freq_class.nanmean,freq_class.nansd,nr_class,class_conc.nanmean,class_conc.nansd,eq_num_attr.nanmean,eq_num_attr.nansd,joint_ent.nanmean,joint_ent.nansd,best_node.nanmean,best_node.nansd,linear_discr.nanmean,linear_discr.nansd,naive_bayes.nanmean,naive_bayes.nansd,random_node.nanmean,random_node.nansd,worst_node.nanmean,worst_node.nansd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd,eq_num_attr
1241,0.5,0.16666666666666666,2.0,4.270541530303837e-05,0.00011319130818269279,29.554169413739316,29.554169413739316,29.554169413739316,0.0,0.7421709481296893,0.0017694453093348174,0.951240771771533,0.0009952504622110403,0.7458142684924585,0.0023917210543376605,0.667597285071498,3.726507066451093e-06,0.6672575138905108,9.156396188235524e-06,0.0,8.0,0.0,0.0,488565.0,8.0,0.261731689763815,0.28160577720137553,0.005977912939927859,0.006612376507463788,0.2073292499408126,0.1751495575226425,2.0081925992229324,1.7226127102203748,1.0,0.0,0.4709931779498795,0.18912083918507847,0.44518812373280525,0.22899219051050848,0.0,0.0,7.0,0.16087176608291512,0.059420851437090354,0.4166780329376899,1.1422122223949498,0.028969208009956324,0.024850586217393476,5.527720383842405,0.8751923041412428,0.07673162758894532,0.095814055345076,0.0,0.0,29.773846251054273
1242,0.5,0.0,2.0,0.00039973533832080905,0.0015678338513370363,1.1068320407557297,1.1068320407557297,1.1068320407557297,imputed,0.7915516249649382,0.0030758282410240033,0.8490581256199794,0.0021071935714802553,0.8079530672134952,0.005235237000530744,0.6403661390446052,0.0037924328539200316,0.559028698316738,0.0096986385832289,0.0,100.0,0.0,0.0,98528.0,100.0,0.0759739097469566,0.13295254118718863,0.07597390910371848,0.1329525380486952,0.5676912335522138,0.40845856584028917,34.02157105490363,34.83985337556665,9.99059614047408,6.414408376926451,-0.35170742471813476,0.6069101680218166,-0.4157252407353371,0.4064872509620762,-6.009841033220291,3.601451502688822,95.0,1.0000000028555192,3.069598443051296e-08,3.372629415791102,2.1702546473373627,1.0000000057110392,6.139196946971452e-08,5.4726941274551795,0.1674298643235929,0.04931654532295327,0.09695386692391118,0.0,0.0,6.330657361206236
41766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40966,0.125,0.012028130608117206,8.0,0.006622318427232639,0.0004508971882195808,1.0329383097051639,1.0329383097051639,1.0329383097051639,0.0,0.2833333333333333,0.005071505162084864,0.9703703703703704,0.012072597046671588,0.7518518518518518,0.03489156237299404,0.20925925925925926,0.02667566720534803,0.2,0.050967996090825494,0.0,77.0,0.0,0.0,1080.0,77.0,0.24599236563969912,0.18168694064151988,0.0023919604085084643,0.005009154619519998,0.14753812178969383,0.19054085289061537,5.984698702784928,15.302571825297253,1.000018094267164,0.9441509583906755,0.5569540857826482,0.5861028123665454,0.5463775709005338,0.5808434083228665,0.27664026005991865,0.29885653635846443,26.0,0.11086510899861148,0.13552227247913243,0.7746404648259987,1.271149387989601,0.03000141993339978,0.06817190548763012,1.2079738526863137,1.6084779978096637,0.335869546465347,0.2331564275734841,0.016786916786916788,0.05353120998586264,24.3382968101422
41781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
