,freq_class.nanmean,freq_class.nansd,nr_class,class_conc.nanmean,class_conc.nansd,eq_num_attr.nanmean,eq_num_attr.nansd,joint_ent.nanmean,joint_ent.nansd,best_node.nanmean,best_node.nansd,linear_discr.nanmean,linear_discr.nansd,naive_bayes.nanmean,naive_bayes.nansd,random_node.nanmean,random_node.nansd,worst_node.nanmean,worst_node.nansd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd,eq_num_attr
1068,0.5,0.43056807935076646,2.0,0.003051039005100896,0.002986106177571908,2.3197252070710235,2.3197252070710235,2.3197252070710235,0.0,0.9314332514332515,0.01964905691585447,0.9313841113841115,0.017696710744057167,0.8573136773136774,0.04049412046344439,0.9476658476658477,0.003845817160319068,0.9277968877968877,0.0002930146407862057,0.0,21.0,0.0,0.0,1109.0,21.0,0.632733397346544,0.22734863997502333,9113908.286123145,112468710.39197318,638.0409300922461,2569.298930601163,115.3036967053075,106.83404122073313,216793.89217730932,932348.7059610297,1500.9949668614038,6271.058526754399,183.5619009527422,691.9780164182786,0.3333333333333333,0.48304589153964794,21.0,8678.609594362277,37168.38245556397,7.986854455518879,4.0733421424444085,1391021744.837143,6353362933.929644,2.9376186363236885,0.6653433284693523,0.18112615655569902,0.11857806281905629,0.0,0.0,11.41204571808613
1069,0.5,0.49588477366255146,2.0,0.0013168206822356716,0.0013555929364734137,2.7435846277673903,2.7435846277673903,2.7435846277673903,0.0,0.9942735683920979,0.0007989598738505344,0.993558004885837,0.0037088668829029035,0.9634921550900545,0.014679067668956184,0.9957053365905578,0.0009786585449732088,0.9960631183436884,0.0007993122754031143,0.0,36.0,1.0,0.0,5589.0,36.0,0.4977819505704084,0.3000400780705621,94465.9060559155,1767719.9836254318,14.867777822021809,52.30413994886293,681.192257630825,725.0624102616811,44935.5754944351,250925.60409616437,80.89554851974219,415.4042257727578,5.795555561211788,14.494717550088582,0.22499999998965198,0.4835257416751314,34.0,840.5525054750403,4649.2920762919275,17.141626766743194,13.214481427629226,21722003.191501517,129882845.76266006,2.254791861819429,1.124289949634701,0.19664373599097434,0.14066919997921207,0.0,0.0,6.590332979161396
41731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,0.5,0.42307692307692313,2.0,0.004276169321296751,0.002451018997316638,2.5401488637337186,2.5401488637337186,2.5401488637337186,0.0,0.9256097560975611,0.0342875998036818,0.8804878048780488,0.05443418054768232,0.8557317073170733,0.05117158035986261,0.9207317073170731,0.03952376750135906,0.9203658536585367,0.03267632805608716,0.0,37.0,1.0,0.0,403.0,37.0,0.44905812414106094,0.3029255959234448,54100.31188014799,842383.9759165928,189.0021597334259,949.2426412773676,11.420591592203532,13.233004642847147,5807.04912734515,31942.571952290487,251.88784241828733,1310.655329366399,67.43621573053501,305.6027558047523,1.865675660001265,3.5035327234137887,36.0,556.7656261748376,3047.325112808143,2.500575452740979,1.540367293579814,9345200.188258557,56603978.67233798,2.384393813908907,0.6866823472760274,0.19120508544682677,0.19962538003314687,0.0,0.0,9.026547332495428
41732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,0.5,0.010948905109489065,2.0,0.01431582398930785,0.014469472439016966,3.4685680909366154,3.4685680909366154,3.4685680909366154,0.0,0.6788359788359788,0.029435303800425663,0.6566137566137565,0.10733293610292963,0.6566137566137566,0.03561125644542611,0.6137566137566137,0.08046525812013718,0.5997354497354497,0.07729668001908302,0.0,8.0,0.0,0.0,274.0,8.0,0.30203461321931574,0.2967655320672392,2369.2340412021067,5783.427572903803,37.46875,48.77800248868043,37.31970899280854,39.99583613157259,985.125,2121.3390944333787,57.84899635036496,83.5558851496951,22.5625,28.73454553569374,0.375,1.0606601717798212,7.0,112.53756290426864,190.6784352389003,4.381651266149676,3.595677379641286,44478.18552144328,98678.73257399617,2.2081480528108095,0.6907167961113044,0.10267640107945754,0.08262940332029063,0.0,0.0,9.708109313097752
41733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,0.5,0.41538461538461535,2.0,0.016312810395921914,0.021997398469136932,1.3055914260075576,1.3055914260075576,1.3055914260075576,0.0,0.9076923076923077,0.06435846357954428,0.8615384615384617,0.06435846357954429,0.7230769230769231,0.12871692715908856,0.9230769230769231,0.0,0.8769230769230768,0.04213250442347435,0.0,8.0,1.0,0.0,130.0,8.0,0.5191124768824315,0.3535853390962477,86969.12699335547,201668.35701607753,380.0625,454.64518642092133,3.2156784157535214,2.8145065323759932,2120.375,2581.521696181758,357.7903846153846,420.1199981285788,272.4375,323.5724071650292,6.0,6.718843437888484,7.0,336.91079495271276,394.80258267344766,1.494132212226325,0.6024303633846452,249894.32813059038,339918.7661647069,2.1554068975034926,0.4685845250684223,0.2576021186977042,0.24327614753267957,0.0,0.0,9.993224866105033
41734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,0.003257328990228013,0.002014732044662831,307.0,0.9078422571174642,0.009611752280192044,1.7889669821369965,1.7889669821369965,1.7889669821369965,0.0,imputed,imputed,imputed,imputed,imputed,imputed,imputed,imputed,imputed,imputed,0.0,12.0,1.0,0.0,352.0,12.0,0.19999115911431745,0.30780411207138947,812.7388086450585,2274.8245617300545,123.15625,277.40065588229703,-0.6881769976773773,1.2477219919213793,759.375,1964.697936615921,400.01633522727275,1023.1349672442805,390.25,996.6550126727474,209.625,558.5859538666747,2.0,91.8305174212633,217.19624797642007,0.04566225978667438,0.5624892443737738,49710.27779801217,138833.9288015133,1.5354405242194664,1.2685959421997366,0.22169944411538972,0.258510384390134,0.022964015151515152,0.05118182865931635,5.9078274508243664
41737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,0.3333333333333333,0.13680508379099443,3.0,0.015941075933782353,0.013800006475573294,48.94881268980736,48.94881268980736,48.94881268980736,0.0,0.552304964539007,0.010428448897179622,0.49804964539007096,0.07239616494822294,0.4102836879432624,0.08308693484395423,0.54822695035461,0.029431756267646336,0.5146276595744681,0.009292666353385054,0.0,10.0,2.0,0.0,478.0,10.0,0.1416815622530387,0.17105554542713336,0.14476909477041056,0.17472675026598392,1.7,1.3374935098492586,-0.18860524617272909,3.0244212395139947,4.7,3.6224607965059086,3.163179916317992,2.900661124388423,3.3,3.0203016773531455,1.5,2.273030282830976,3.0,1.004715582212273,0.6220778789976706,-0.3638564428862705,1.0721742172168012,1.3577361999245634,1.9547263119620268,1.5763867022856695,0.6745294677252649,0.11915276098501458,0.1921347850322438,0.0,0.0,53.42610871374025
41739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,0.3333333333333333,0.008259729330626795,3.0,0.04223452309926474,0.028708417356172834,2.829464229984492,2.829464229984492,2.829464229984492,0.0,0.3866666666666666,0.07302967433402216,0.5733333333333333,0.059628479399994376,0.5066666666666666,0.17384539747207062,0.42666666666666664,0.059628479399994376,0.3466666666666667,0.08692269873603532,0.0,6.0,2.0,0.0,151.0,6.0,0.14882807608064325,0.09240891072858752,9.546575423105224,24.555069940428265,19.5,28.126499960002132,-0.21498325237995228,1.1028360875810852,44.666666666666664,57.25265641580892,20.878587196467993,28.80556819490004,20.0,29.189039038652847,0.6666666666666666,1.2110601416389968,3.0,11.872207619631444,16.306027071235857,-0.35512399719495086,1.1204331174429094,362.52141280353203,761.8407479703986,1.4531665188858491,1.1439151313642955,0.18453036997623468,0.22868946373885735,0.0,0.0,36.01929129747112
1116,0.5,0.34586238254016366,2.0,0.0021764042722817517,0.003992875917903305,4.024853939863257,4.024853939863257,4.024853939863257,0.0,1.0,0.0,0.994847105347864,0.0017269362207909715,0.8717813951349612,0.02015913141983852,0.8460141628730401,0.0007706733312515568,0.8466202234791005,0.0006593462202250328,0.0,167.0,0.0,0.0,6598.0,167.0,0.2678238561296064,0.2258418476634936,2172.2823828752526,2309.950390976492,124.24700598802396,67.01073230456402,1.6941593282657903,7.038723657859339,206.29341317365268,76.20464769189823,-45.48866740601852,66.94453031788258,-38.0748502994012,76.79125257551155,-203.2694610778443,86.13833348452329,96.0,85.60289722953677,21.8441441448419,0.47774611155591074,1.2605808215229604,7802.165362281201,3662.5669136747006,4.035486993926699,0.3936360756203944,0.09278584197312362,0.046105936077306536,0.0,0.0,9.52541355060494
1117,0.3333333333333333,0.18228176617572098,3.0,0.03080129917018668,0.012166991916483558,1.5936033639743585,1.5936033639743585,1.5936033639743585,0.0,0.775,0.16298006013006622,0.575,0.2592055169165965,0.575,0.14252192813739223,0.425,0.06846531968814576,0.6,0.055901699437494734,0.0,11.0,0.0,0.0,81.0,11.0,0.3117364066713592,0.2605389411601934,34521.478322109986,121302.78568590955,390.54545454545456,1057.4938641558506,1.810744266728733,2.5821245497897665,2520.6363636363635,7118.30640353065,555.9281705948373,1493.3198452896384,416.09090909090907,1075.7005581987446,71.27272727272727,160.71533275272208,6.0,459.95274441003426,1315.0681729911294,0.8599497143566495,0.9962349923388946,1783742.254012346,5884292.027133024,1.9129196653183393,0.1563454582190986,0.09425769702586692,0.10917279212248057,0.0,0.0,13.34585166008576
