,freq_class.nanmean,freq_class.nansd,nr_class,class_conc.nanmean,class_conc.nansd,eq_num_attr.nanmean,eq_num_attr.nansd,joint_ent.nanmean,joint_ent.nansd,best_node.nanmean,best_node.nansd,linear_discr.nanmean,linear_discr.nansd,naive_bayes.nanmean,naive_bayes.nansd,random_node.nanmean,random_node.nansd,worst_node.nanmean,worst_node.nansd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd,eq_num_attr
1047,0.09090909090909091,0.1586310315916558,11.0,0.13394547395158027,0.07089698506026612,2.0258493705546505,2.0258493705546505,2.0258493705546505,0.0,0.5352380952380953,0.06956701201717472,0.5742857142857143,0.10309001416436105,0.7342857142857143,0.1179545052387676,0.5247619047619049,0.043304543026246325,0.5942857142857143,0.012777531299998804,0.0,16.0,0.0,0.0,203.0,16.0,0.3091553959034151,0.213612515347006,163.56764025386528,680.3192421559165,40.03125,118.20102491800428,5.335215042740103,21.791389999171148,107.125,237.3509005670718,38.24384236453202,114.89611623243788,32.6875,101.04567861450913,6.40625,25.226453542528194,10.0,25.30787938614296,64.94878368907413,1.123301573608734,2.0881471790834043,4595.186730295567,17582.591566904423,1.9397014826512746,0.37671953667404656,0.1673037722065609,0.1330433203184589,0.0,0.0,5.204033628186115
1048,0.5,0.05284552845528456,2.0,0.004275700946594416,0.001335499663859195,4.904632754280909,4.904632754280909,4.904632754280909,0.0,0.5815315315315316,0.0234277542773799,0.6142642642642643,0.05063088889535473,0.56006006006006,0.05922847724719526,0.6298798798798799,0.07474024432753854,0.5433933933933934,0.014600123768808072,0.0,8.0,0.0,0.0,369.0,8.0,0.30700466864559633,0.3024753222296304,2039.2210915538892,4788.60837012388,41.75,60.977162001148315,37.9684106036916,38.864500669635966,876.875,1814.9531625204154,60.00237127371274,87.51231192333515,25.5,34.34696909065319,0.375,1.0606601717798212,7.0,105.35189952725992,174.95974760651796,4.366750461347219,3.503014418091596,37883.57185622128,81050.67269793479,2.3840591890012774,0.7243387335896836,0.09509672032531315,0.07818955961047933,0.0,0.0,21.644930977438968
1049,0.5,0.377914951989026,2.0,0.013275417359044042,0.022077333219149876,3.6585141452251277,3.6585141452251277,3.6585141452251277,0.0,0.8861502125649503,0.0035546014934207185,0.9149645725082663,0.018439861784924107,0.8738592347661784,0.02785284075315957,0.865573925366084,0.003520065943676559,0.8751724137931035,0.0029907928715334426,0.0,37.0,1.0,0.0,1458.0,37.0,0.3509771131371364,0.24394434575062082,469154.38989657926,8762157.888000337,360.8931048833136,1933.796133945089,104.57528367337967,150.62107603980007,41034.648565960895,230294.90716605244,583.4640333996684,3203.123381723994,83.70851507138562,409.277898820968,0.21675675674467473,0.47905609770660434,34.0,1837.8290791353786,10284.036018420344,6.4370161307695835,5.167201000013971,106280596.42179152,644186463.0764463,2.77851328667429,0.8265616015405456,0.13008404657940886,0.10290924990448105,0.0,0.0,10.728397465204049
1050,0.5,0.39763275751759436,2.0,0.004872269217528507,0.00611361509500018,3.4982800462515233,3.4982800462515233,3.4982800462515233,0.0,0.9014127061897762,0.003340130612486564,0.9001306549077249,0.009682872132214937,0.22680058794708477,0.2181632002643327,0.896292666993304,0.00255634098358624,0.8988486036256736,0.002808000221460462,0.0,37.0,0.0,0.0,1563.0,37.0,0.405830998120908,0.30066405314544964,12768345.759918837,278742720.7997015,356.1205283821233,1884.8012575302412,237.87796440372114,271.6719299721915,367116.38613144774,2095785.8972696767,1008.1458673200433,5596.584788353006,105.65810599399579,521.8270418635954,0.29891891888267286,0.5189454252379375,34.0,10334.50299077661,58863.51529259099,10.304517683297416,8.381371448476138,3478069075.678246,21087815464.421608,2.8956659163709317,0.6882030391142526,0.1680506996736348,0.18096515107310507,0.0,0.0,11.836604566330898
41728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,0.5,0.3065227377124483,2.0,0.003207764731731475,0.0032647626112814986,4.788998247101565,4.788998247101565,4.788998247101565,0.0,0.8090775738670123,0.00038200836157081965,0.8087090828066763,0.005682195932653298,0.809444208124021,0.004083559679052398,0.8074238373035163,0.0004446296574913967,0.8046674971641549,0.00044388718790590754,0.0,21.0,0.0,0.0,10885.0,21.0,0.5444340982777395,0.2574387149323508,94548448.63694812,958208208.0332856,792.1831039971439,2797.090913295015,671.5881824568938,858.180098777754,2056558.6833229512,7751429.43974529,2487.7942811564135,9174.423015795799,155.32187666883692,503.49450618887016,0.25,0.4472135954999579,16.0,28807.97740467817,108315.32955111802,16.99070670016347,12.694399936889798,11828847014.430292,47159301087.63009,2.6779202038086853,1.8401283182795325,0.18261822843288347,0.20307928990125318,0.0001093685062449417,0.00019564433164903994,21.570003506634784
1054,0.5,0.17701863354037264,2.0,0.012353097435192362,0.00951359310105147,2.3313968559390865,2.3313968559390865,2.3313968559390865,0.0,0.6625,0.11353688827865593,0.75,0.10825317547305482,0.775,0.08385254915624211,0.625,0.04419417382415922,0.675,0.06846531968814576,0.0,39.0,0.0,0.0,161.0,39.0,0.5186486948255762,0.3102888059951398,2104555.301880712,44014466.562712595,871.9304886015658,4902.295460490162,8.709294345861313,5.722267655318292,27278.927282752134,158733.80717504316,1526.5506493387143,8751.461358104321,193.07282446152888,1011.585226841654,0.38769230762353313,0.6716415928157348,35.0,4006.8261913711253,23278.25838590821,2.4472114623088723,1.3216889207147944,544037679.5197045,3386298280.772289,2.1036810931595205,0.3657785946039874,0.1710663812865111,0.15930899039407492,0.0,0.0,13.681252267394635
1055,0.5,0.2752808988764045,2.0,0.010424750231725427,0.00828141485559213,62.15220356234096,62.15220356234096,62.15220356234096,0.0,0.8416666666666666,0.05859728641591382,0.6972222222222222,0.196516735064711,0.3416666666666667,0.13735261461195686,0.8194444444444443,0.057265355911356376,0.7055555555555555,0.09541980020732038,0.0,8.0,3.0,0.0,89.0,8.0,0.3447679478946764,0.23615470859340093,0.13743980738362763,0.13804373718969143,0.5,0.5345224838248488,6.723003118871458,13.02965289696446,2.5,1.6035674514745464,0.7205056179775281,0.6381060871873891,0.5,0.5345224838248488,0.375,0.5175491695067657,6.0,0.566471908377473,0.2726761535670082,2.2678292155077013,1.775230422992281,0.3859486721144024,0.3117946884873681,0.8835519357992218,0.47391425734268394,0.15358721039712894,0.14216152765698212,0.0,0.0,65.7352765745184
1056,0.5,0.49281639552081136,2.0,0.004809560856923932,0.006446160871742277,2.7956706898821393,2.7956706898821393,2.7956706898821393,0.0,0.9923939178132347,0.0004705114682668634,0.9811944250342128,0.0036992353794996226,0.9661985886219083,0.0196799274811964,0.9926051110550509,4.279741637123212e-06,0.994295549984261,0.0005763430444563635,0.0,38.0,4.0,0.0,9466.0,38.0,0.46099746942305,0.2912392023675548,17050552.843625803,436495772.6565308,18.589670872168714,79.24536134398546,825.9139722086871,1161.8230946859553,867015.8165921913,5054746.729575582,360.5580983568672,2050.6875023590032,3.081578966279171,8.437210040516462,0.21052631578947367,0.4740791778345997,34.0,12709.17873537424,74030.16781184364,17.76443590396688,17.095648944311087,5497766187.581373,33783470439.393597,2.1235224248691895,1.1482142583410933,0.21145589773082357,0.19426829725691214,0.0,0.0,5.561418472637921
1057,0.14285714285714285,0.2390693698584157,7.0,0.2045972789187928,0.07565370281824069,1.4358848988602486,1.4358848988602486,1.4358848988602486,0.0,0.8178571428571428,0.0623723185591892,0.6607142857142858,0.11223040258907618,0.65,0.1706268455084465,0.7357142857142858,0.019561519910898783,0.5785714285714285,0.16874763792753503,0.0,14.0,0.0,0.0,76.0,14.0,0.28091753712072515,0.16555997332130964,165.90240601503766,438.94929744881017,32.67857142857143,78.42787481258846,4.724159828791848,7.883144354486369,187.42857142857142,341.84882484457813,53.85902255639098,128.17955000817454,36.642857142857146,92.9806047363796,14.785714285714286,38.01957515856924,5.0,40.19237878442072,79.29112935297861,1.925107859827325,1.3010051172029597,7004.355764411027,17478.04767269896,0.8072123557993924,0.867276703147714,0.2802795781957554,0.22868385048342557,0.031015037593984964,0.052066311971671206,11.989932653709825
41729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,0.5,0.4256198347107438,2.0,0.010352231939494671,0.004310025341945969,2.230134754637311,2.230134754637311,2.230134754637311,0.0,0.9166666666666666,0.058925565098878946,0.8333333333333334,0.0,0.8333333333333334,0.19543398999264286,0.9166666666666666,0.0,0.9,0.03726779962499646,0.0,29.0,0.0,0.0,121.0,29.0,0.5245177792155225,0.32098301359484027,11329.894473864337,117248.19615525755,136.79275861324678,598.8045103521599,7.514310697900367,9.655508828676512,1552.030969555008,7472.761808295358,119.6140172943355,529.4699712397864,38.880344874129214,149.15977884495538,0.9796551721620148,1.3917498821394576,26.0,232.2809014698091,1097.642492399218,2.192714860056353,1.3301063364087213,1217227.9741314303,6521700.298961682,1.7810885798873664,0.4553534230511084,0.36081425304610537,0.2088457850021542,0.0,0.0,10.491308314859186
1060,0.5,0.373015873015873,2.0,0.0205469249152218,0.008821120541049048,1.231210259845537,1.231210259845537,1.231210259845537,0.0,0.9714285714285715,0.063887656499994,0.7380952380952381,0.15338212769910864,0.9333333333333332,0.149071198499986,0.8714285714285716,0.07260928896179478,0.8714285714285716,0.07260928896179478,0.0,29.0,0.0,0.0,63.0,29.0,0.5613839751157063,0.3312512800641871,1113141.6011984732,14687062.46619877,989.4513917832539,4705.27248766675,7.66694439055273,7.07141628028413,14640.899799560679,72371.01443862013,1335.099683216837,6459.573724324764,225.74577380485576,982.1817559908749,4.326650261654165,9.620410065152276,27.0,2669.0155809400076,13164.72280582986,2.4014596671183503,1.0360337720540254,174457366.36169466,936096712.8868566,1.5128035112690863,0.22405284568138342,0.2880881721575006,0.23629241286585276,0.0,0.0,7.423872084952229
