,freq_class.nanmean,freq_class.nansd,nr_class,class_conc.nanmean,class_conc.nansd,eq_num_attr.nanmean,eq_num_attr.nansd,joint_ent.nanmean,joint_ent.nansd,best_node.nanmean,best_node.nansd,linear_discr.nanmean,linear_discr.nansd,naive_bayes.nanmean,naive_bayes.nansd,random_node.nanmean,random_node.nansd,worst_node.nanmean,worst_node.nansd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd,eq_num_attr
41496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41526,0.5,0.012317488904611817,2.0,0.001813664794477222,0.00343358493384755,6.0200705153908824,6.0200705153908824,6.0200705153908824,0.0,0.6918808840995336,0.00467633067108543,0.8081810243868123,0.010786428516312138,0.7533781093909712,0.011770816650155502,0.5260537892049146,0.0225842195851653,0.5248911842480973,0.027787825098980635,0.0,60.0,0.0,0.0,15547.0,60.0,0.04560926223004986,0.04213513619403289,0.00012622701376265234,0.00015278198166545726,0.06299999859184027,0.025439722055248755,5.825317064759945,5.9228932734464514,0.4989999983459711,0.16775745674324846,0.04999999906374137,0.023433607324138957,0.03999999910593033,0.027174648212069566,0.0,0.0,40.0,0.049555282161846334,0.01443387208211638,1.6401538705345462,0.6046285946608964,0.0026588542368410307,0.0014454888288275318,1.325757388731206,1.0228927477972591,0.12588654784582085,0.21682132913439395,0.00030016509079993996,0.0004244975423602265,205.7424743694492
679,0.25,0.10874320524188763,4.0,0.013569534820258793,0.007963630051550485,8.463093644923589,8.463093644923589,8.463093644923589,0.0,0.46297353893013515,0.03049653809211418,0.45707214924804873,0.04799170501003758,0.4530553969160479,0.029925732490669224,0.4470968970112317,0.04592800655873841,0.42590900437845036,0.03333751332646229,0.0,2.0,0.0,0.0,1024.0,2.0,0.4551038606251339,0.27244806968745444,1.0039707645009166,98.94771907755327,11.100000381469727,15.414927290387075,-0.5798506919247353,0.6299360192523576,112.22500038146973,105.74781858696852,85.62917482666671,68.59035901826252,83.57500076293945,65.65486355421162,68.42499923706055,44.6537943108898,1.0,7.6422798933940745,10.601737251498113,0.424655644098045,0.4230776092800659,114.60285834387672,162.04288686434197,2.958541870558144,0.49435582635909936,0.06744697129398802,0.02382137133541484,0.0,0.0,14.559692098764309
682,0.5,0.08620689655172412,2.0,0.013421188026727076,0.006373666723484768,2.22415974994735,2.22415974994735,2.22415974994735,0.0,0.6083333333333334,0.17851410014510696,0.7694444444444445,0.13379549531991436,0.6527777777777778,0.13176156917368248,0.4916666666666667,0.1570120306784731,0.5583333333333333,0.09022434316062063,0.0,10.0,1.0,0.0,87.0,10.0,0.4024604612003741,0.2177834226414185,0.3836981443502877,1.4181288409962611,1.4371998846530913,2.1367467175477084,-0.01871548637778333,0.7123386621499956,49.233999997377396,88.9694737539866,46.96949540356109,86.01503589084238,46.85410000085831,85.84863513515032,44.565500003099444,82.10645747086039,6.0,1.0302941824638492,1.5604565414435834,-0.1699562336801173,0.5229950042992673,3.2530282583795156,6.567339600502029,1.8839611170073405,0.34362667647628253,0.09126769799286462,0.06610200401211293,0.0,0.0,23.680512452466427
683,0.5,0.0,2.0,0.01743002501414999,0.0011554210131341028,1.1034941968441379,1.1034941968441379,1.1034941968441379,0.0,0.5666666666666667,0.27888667551135854,0.7,0.1394433377556793,0.7333333333333334,0.14907119849998599,0.6333333333333334,0.18257418583505539,0.6333333333333333,0.13944333775567927,0.0,7.0,0.0,0.0,60.0,7.0,0.6086393831148637,0.1523938471919586,153.1298848321185,47.07794050663566,20.442856788635254,2.7625365144508867,0.2702054617280151,0.6429876278214176,94.48571341378349,6.0184251138585205,65.87499980018252,5.213805006847368,67.58571325029645,5.392024566997271,20.05714307512556,3.331594994085165,6.0,15.791524969255878,1.6867124427736513,-0.6506956250411337,0.22446669068283903,251.8108313100097,52.541210886265475,1.5841025324383577,0.0018015533792240977,0.16108306428150815,0.0888490942613281,0.0,0.0,8.81667668416808
685,0.2,0.0,5.0,0.015744123458215943,0.015744175458288948,2.000130564281466,2.000130564281466,2.000130564281466,0.0,0.38461538461538464,0.05439282932204212,0.30769230769230776,0.09421114395319916,0.4615384615384615,0.14390989949130542,0.21538461538461537,0.08426500884694864,0.16923076923076924,0.034401045807689073,0.0,2.0,0.0,0.0,130.0,2.0,0.13817845849944024,0.4309107707502799,46925809.76744186,880982588164893.0,6008131.5,8496762.667044695,17.188870982402857,26.04975420458974,192500012.5,272236093.0791513,9106402.465384616,12878380.193305183,1954756.25,2764425.1222140426,5500.0,7778.174593052023,1.0,22552953.510589864,31894682.07861288,2.6863778659699213,3.7991120117135555,1017271084498722.6,1438638564308000.2,2.319869735320493,0.0029109600157069503,0.023069735080698473,0.0008964737976113147,0.0,0.0,7.3416756143288415
694,0.1111111111111111,0.02716458110608805,9.0,0.04852167338316646,0.026536754103717385,1.2267664970162189,1.2267664970162189,1.2267664970162189,0.0,0.2903225806451613,0.0,0.7935483870967742,0.05397806622800486,0.9032258064516128,0.022809896167307966,0.27096774193548384,0.028852490032255363,0.08387096774193549,0.036779852422552835,0.0,8.0,0.0,0.0,310.0,8.0,0.7097794448027264,0.36047385939417764,1091.6164047999182,3277.993273032955,72.38738441746682,96.84848924082135,-0.797941716058689,0.7196762265692249,224.74540000781417,309.06517313033504,144.80141233977892,201.51595674250558,150.15974374301732,211.60663975444837,76.30318748392165,127.76390504260442,1.0,40.98418782309003,55.17068827678009,0.11456518667970352,0.3803743836883075,4343.032890835257,6771.305434260827,2.5836486639173604,0.0010196130410130987,0.38871964310285734,0.30110594215865977,0.0,0.0,2.125151794592032
41671,0.2,0.18964257697046832,5.0,0.006785951609231818,0.0076666328116230175,2.2755652065328253,2.2755652065328253,2.2755652065328253,0.0,0.5589000000000001,0.004533210782657266,0.5529999999999999,0.005567764362830009,0.3229,0.012724975442019537,0.5606,0.00022360679775000397,0.5562,0.0002738612787525529,0.0,20.0,0.0,0.0,20000.0,20.0,0.1769091947941385,0.23770175261509355,1.7572139091681658,4.130039470584167,1.0423687506467103,1.3852490429696307,18.423297269528906,16.145430139154538,22.208949851989747,17.65701751201454,2.971391545455009,1.3774420381472705,2.3259255051612855,1.4309678923902927,0.6047154009342194,0.41263540682702643,20.0,2.391474493239758,1.9316716704592112,2.101057482392672,3.218645630890423,9.263937922148305,12.265394792505202,2.9555409993462822,1.8593545435915462,0.03867853448483112,0.069158600674858,0.0,0.0,53.32284838160498
713,0.5,0.038461538461538436,2.0,0.042527469367047946,0.00891524737224959,2.1032122599019845,2.1032122599019845,2.1032122599019845,0.0,0.7000000000000001,0.2,0.8400000000000001,0.1673320053068151,0.8,0.282842712474619,0.49333333333333335,0.19206480387850575,0.6466666666666666,0.1757523510195209,0.0,2.0,0.0,0.0,52.0,2.0,0.7224792530209386,0.1387603734895308,3.274886877828054,0.9008804967497183,3.0,0.0,-0.29610758248983493,0.8165583327961089,11.0,4.242640687119285,6.466346153846153,4.5078057300642405,6.5,4.949747468305833,1.25,1.7677669529663689,1.0,2.138381980821339,0.28224787314085303,-0.18441725275251752,0.6204607231174908,4.612509426847661,1.207107532099095,1.5475515521903698,0.025066433375026127,0.2808412054305977,0.014693237855764912,0.0,0.0,3.693213210694629
714,0.5,0.10799999999999998,2.0,0.004977269637670506,0.003184531015453825,9.266308220062628,9.266308220062628,9.266308220062628,0.0,0.5974358974358974,0.04740990278743741,0.7256410256410256,0.04380602452120487,0.5794871794871794,0.09578990955137506,0.5487179487179488,0.06483555286405275,0.6461538461538461,0.028088336282316172,0.0,4.0,0.0,0.0,125.0,4.0,0.24811953914761575,0.24513075589207606,1.8991494558318982,2.7548126575157026,7.030000001192093,11.347992479349244,-1.124021812093151,0.7458277734987663,25.484999999403954,47.67928516003933,15.065239998817443,28.249966079188816,15.209999993443489,28.526766382666743,4.159999996423721,7.899096996929628,0.0,4.859349817144587,8.478523894632657,-0.1585417094913853,0.30956868698170015,77.5273062192758,153.975806597268,1.7427670528559083,0.25629480626031464,0.1122096198465431,0.13051722522031678,0.0,0.0,126.80020930252634
