,freq_class.nanmean,freq_class.nansd,nr_class,class_conc.nanmean,class_conc.nansd,eq_num_attr.nanmean,eq_num_attr.nansd,joint_ent.nanmean,joint_ent.nansd,best_node.nanmean,best_node.nansd,linear_discr.nanmean,linear_discr.nansd,naive_bayes.nanmean,naive_bayes.nansd,random_node.nanmean,random_node.nansd,worst_node.nanmean,worst_node.nansd,num_to_cat,nr_attr,nr_bin,nr_cat,nr_inst,nr_num,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,iq_range.nanmean,iq_range.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_outliers,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,attr_ent.nanmean,attr_ent.nansd,attr_conc.nanmean,attr_conc.nansd,missing.nanmean,missing.nansd,eq_num_attr
61,0.3333333333333333,0.0,3.0,0.0740592528014866,0.04930277121335982,1.484755391632955,1.484755391632955,1.484755391632955,0.0,0.6666666666666666,0.0,0.9733333333333334,0.036514837167011066,0.9600000000000002,0.03651483716701107,0.5466666666666666,0.05577733510227169,0.6133333333333333,0.05577733510227169,0.0,4.0,0.0,0.0,150.0,4.0,0.5898157332047353,0.3419146810274303,0.594322665359441,0.5603071784431453,1.7000000029802322,1.2754083584092557,-0.7953740692845543,0.7583577371233097,5.425000071525574,2.4431878463665377,3.4636666607111692,1.919017997303031,3.6125000715255737,1.919364153915101,1.8500000480562449,1.8083142176610651,1.0,0.9473103925576944,0.5714610794605901,0.06603416236081387,0.29886391838466614,1.1423228038515105,1.3312910912830456,2.279010448380773,0.05742641939520074,0.20922243392447848,0.11995019623784713,0.0,0.0,1.8824081456478539
62,0.14285714285714288,0.11820414379505617,7.0,0.6467949174448975,0.31123350348862416,4.137521724696569,4.137521724696569,4.137521724696569,0.0,0.58,0.04472135954999579,0.86,0.1140175425099138,0.9400000000000001,0.0547722557505166,0.6599999999999999,0.0547722557505166,0.5,0.07071067811865474,0.0,16.0,15.0,0.0,101.0,16.0,0.26239835154496816,0.2060457573845558,0.0735907590759076,0.08590005413667509,0.625,0.6191391873668903,-0.17548152671412232,2.469892896283559,1.4375,1.75,0.5860148514851485,0.6458726691496055,0.625,1.02469507659596,0.0,0.0,8.0,0.533367769491667,0.40570064652694227,0.38905546242458533,1.303340782930282,0.43878712871287134,0.9871013204140003,0.7611227951505602,0.3740142077210004,0.17120482771729828,0.21117358775406764,0.0,0.0,5.102573361067016
41022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,0.5,0.49838483146067414,2.0,6.714367821831418e-05,1.3068177547129418e-05,1.4633466902898717,1.4633466902898717,1.4633466902898717,0.0,0.9987359550561798,0.00031405449122191235,0.9995786516853933,0.0006281089824437689,0.9921348314606743,0.00213002119214928,0.9981741573033707,0.0006281089824437255,0.9988764044943821,0.000384636627461532,0.0,30.0,0.0,0.0,14240.0,30.0,0.026114266250287687,0.055373689828643796,421.06650825365335,3001.4037166930557,2829.9024143479455,15481.165860986506,60.02841439328107,99.06298416324525,6108.703055389722,31536.306864034443,3154.27427407187,17259.411412003905,2814.086441582299,15409.214011022246,-12.924042896429699,11.568759355660154,29.0,1592.8393499955362,8669.984604751751,-0.2726293250267096,3.3026954904018297,75200149.1399722,411875282.7093757,4.5845378127039655,0.0023226832699979726,0.00865095926675461,0.00807098108639178,0.0,0.0,5.452381877164262
41027,0.3333333333333333,0.1750189596598987,3.0,0.015808716128626176,0.00820122683042106,18.76207879466241,18.76207879466241,18.76207879466241,0.0,0.6180550016276766,0.005451115499778315,0.673568971514514,0.005913216024317915,0.696550789435607,0.004775204044589468,0.5318401728115567,0.003909294062479656,0.5369277352410957,0.009097341232075975,0.0,6.0,0.0,0.0,44819.0,6.0,0.004192965331010953,0.008658917276378717,0.027426489791265645,0.05914712280150872,5.333333333333333,1.0327955589886444,-1.3345371112603681,0.07798460183587541,7.0,0.8944271909999159,3.7195794938158664,0.5619223688284748,4.0,0.8944271909999159,0.0,0.0,0.0,2.523533407940241,0.32710920077619915,-0.2097328203839002,0.3249247248170448,6.457387885350857,1.5829404212999851,2.696970900319375,0.43688808056276845,0.008456124393023828,0.01899785006753625,0.0,0.0,18.76207879466241
830,0.5,0.136,2.0,0.004016021049082161,1.5993360207877823e-18,1.0000874815954168,1.0000874815954168,1.0000874815954168,0.0,0.8400000000000001,0.06324555320336758,0.752,0.09959919678390987,0.8,0.11661903789690599,0.8160000000000001,0.0456070170039655,0.704,0.10430723848324237,0.0,10.0,0.0,0.0,250.0,10.0,0.10859093665124787,0.17859284220508795,0.10859094054081683,0.17859284822908805,1.661490722000599,0.1590404449878465,-1.0235853379104438,0.48460545763170537,1.884363579750061,0.48647277540767886,9.681098163127899e-09,1.4877537748320866e-08,-0.04097955003380775,0.05555078663661816,-1.7959478735923766,0.2572358102475958,1.0,1.000000020767303,1.6225641147912553e-08,0.06571937853605328,0.2611651882001556,1.0000000415346066,3.24512832001788e-08,2.5848699190400284,0.0,0.03259279374085513,0.03999016893364368,0.0,0.0,8.523122596742258
119,0.3333333333333333,0.082376508916784,3.0,0.0178660260914376,0.009317997717192156,57.55954847279381,57.55954847279381,57.55954847279381,0.0,0.45117141019062074,0.007564452742326092,0.4890404073605651,0.01013361903037416,0.46795404928869216,0.0066889441890412675,0.43160445809813586,0.00010113238222670315,0.4266854726533154,7.755718893691738e-05,0.0,9.0,3.0,0.0,55296.0,9.0,0.10480729192697959,0.14352629262292266,0.060050915286472474,0.10920598233068954,0.8888888888888888,0.927960727138337,1.1405781447607288,3.1425392106817625,2.111111111111111,0.927960727138337,1.157797228652263,0.8381655636794562,1.2222222222222223,0.9718253158075502,0.0,0.0,6.0,0.6592715949933992,0.2884225720121661,-0.026893908497249756,1.6874096582384925,0.5085835515616854,0.3751036694746649,1.2068220896716657,0.5673616808811726,0.020299404593267803,0.04231827376294485,0.0,0.0,57.55954847279381
838,0.5,0.06799999999999998,2.0,0.0020036472628790314,1.5676638288339324e-06,1.0003350663756434,1.0003350663756434,1.0003350663756434,0.0,0.76,0.07483314773547882,0.592,0.017888543819998333,0.6559999999999999,0.06841052550594824,0.58,0.03999999999999998,0.588,0.030331501776206186,0.0,25.0,0.0,0.0,500.0,25.0,0.05530813371832469,0.11908680795926349,0.055308136782841355,0.1190868148760015,1.656415512561798,0.15200822457697052,-0.9816872667316747,0.6043470428441433,1.9662506341934205,0.5743012045847107,-4.1417079046368605e-09,1.835600081861712e-08,-0.031247160308994354,0.08144138035519806,-1.7633147525787354,0.16346469569710598,3.0,1.0000000275483567,1.249950372621848e-08,0.122901502964918,0.30722643676632433,1.0000000550967143,2.499900796018652e-08,2.8073203201603487,0.0,0.01865721657303407,0.03015148926037197,0.0,0.0,28.144499199326052
41082,0.1,0.02753766728106279,10.0,0.05100768654412309,0.06654804591432245,1.1810179709585835,1.1810179709585835,1.1810179709585835,0.0,0.27812215701934095,0.006272405634770074,0.9006266421287776,0.01146901982103902,0.7713485421947521,0.018712654858624687,0.23897565887704436,0.015874359320754098,0.22563630681620891,0.041604136094382606,0.0,256.0,0.0,0.0,9298.0,256.0,0.2074608882569294,0.19038649206833083,0.05413878807853177,0.06194261962036974,0.7159524899553844,0.47282352148793355,4.761561459958098,13.831195398699522,0.8399554612277598,0.25412781574463955,-0.4977167049366251,0.3137458158816533,-0.6327563477007061,0.3768695879576049,-0.9999997224658728,3.6498480857540885e-06,106.0,0.4863613142695145,0.16997158944313026,1.4652033481888953,1.7839891114365567,0.2653248163404114,0.139070509440625,4.079950176267938,0.4926843287733082,0.03636006965834898,0.044389734596335675,0.0,0.0,5.600601155122515
125,0.2,0.34961056285045916,5.0,0.07818095626797168,0.057174441304756816,20.58367416337988,20.58367416337988,20.58367416337988,0.0,0.9080286315379867,0.0015692904094707155,0.907601844266597,0.0007106564594214343,0.9083876477134634,0.0007111884624738423,0.8977523701207335,0.0002035602055294836,0.8978065612545473,0.00013299004482314252,0.0,10.0,0.0,0.0,295245.0,10.0,0.14573231733412031,0.17984399942296256,0.006364817678996758,0.01643537652786483,0.2,0.42163702135578396,356.7238555123165,407.47813708584414,2.0,0.0,0.24017409270267068,0.5366702452398787,0.2,0.6324555320336759,0.0,0.0,8.0,0.22385233663732662,0.2179191386282551,14.61832687490527,11.768861759868253,0.09284974450042362,0.13934876126939813,0.3190003952507713,0.46177335876317815,0.05539215843115163,0.10921614792113023,0.0,0.0,20.7969519520001
