,attr_conc.nanmean,attr_conc.nansd,attr_ent.nanmean,attr_ent.nansd,class_conc.nanmean,class_conc.nansd,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,eq_num_attr,freq_class.nanmean,freq_class.nansd,iq_range.nanmean,iq_range.nansd,joint_ent.nanmean,joint_ent.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,nr_outliers,num_to_cat,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,best_node.mean,best_node.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd
382,0.2924559481074778,0.2472545322935645,1.0400571755255326,1.18958326891339,0.18918709809414297,0.22273521510769034,0.22182785613157982,0.23439704080133145,86.47976874182088,504.2370026382437,70.80866095307874,0.125,0.07784840139642477,34.45238095238095,67.2212228323083,3.7595689690253256,1.1526729626004466,64.02629474330755,281.36618169076837,58.11904761904762,107.68227935401315,23.274119905833825,51.17399033922165,18.69047619047619,48.444833143528285,0.0,0.0,60.0,2.0,0.0,8.0,7019.0,60.0,24.0,,18.005487604543344,33.562628455181645,1.6908834873723269,7.679507090267284,1423.8273739164904,4244.600038722487,0.3345660046088006,0.013794439800543413,0.387288407687837,0.01544141418899147,0.17811469979800934,0.011727770883369635,0.2815615461835148,0.000685371907749561,0.2815615461835148,0.000685371907749561
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,0.2304941278257011,0.24223699989998432,0.6627922764842623,0.7286717806280258,0.29813689877790184,0.20535188972037302,0.19168077819629348,0.2237604768097068,0.24617394550205296,0.36602867025968194,17.779539841120158,0.2,0.29199855803537256,1.5,1.2909944487358056,1.9153179915790326,0.6679374920721168,-0.20132363660889419,2.348236579213238,3.0,2.160246899469287,0.9473684210526316,0.653536441189828,0.75,0.9574271077563381,0.0,0.0,7.0,1.0,0.0,5.0,95.0,7.0,1.0,,1.0208056729362927,0.563085550853591,0.6838951000015343,1.0714370057580114,1.2798432250839866,1.3741675478339872,0.7666666666666666,0.038490017945975084,0.7,0.09749960430435692,0.6622222222222222,0.1014098151920412,0.7022222222222221,0.045406259426005686,0.7022222222222221,0.045406259426005686
444,0.09939228800100318,0.18675726307100946,1.8125761927169683,0.8376498481457798,0.027746852277137957,0.03314600271832554,0.17213259316477392,0.29814239699997164,0.24427480916030508,0.4230963804748398,13.051665046785526,0.5,0.053568695544435406,4.166666666666667,2.753785273643051,2.732131184070195,0.7861748177420645,-1.1599057835275124,0.1478868967964594,7.333333333333333,5.507570547286102,3.5909090909090913,2.884483997855474,3.5,3.0413812651491097,0.0,0.0,3.0,1.0,0.0,2.0,132.0,3.0,0.0,,2.362195374373996,1.6649218769963263,0.33634825233825194,0.5825722620868498,7.427943557714549,6.333747591849382,0.743956043956044,0.10986263392771267,0.6516483516483517,0.1387621018263724,0.6967032967032967,0.10922877925089387,0.6054945054945055,0.0863878857452024,0.6054945054945055,0.13891431290602624
446,0.34044984982143855,0.256006241714163,2.132512116744993,0.49939131521226426,0.019952735719949457,0.016232532000311918,0.6894240666038527,0.3872399374377947,25.60657961533655,29.550531639203953,16.383040432611182,0.5,0.0,8.585714612688337,7.996911512118435,3.0714733856185377,0.4744751582078852,-0.8578472256386475,0.5745811869770372,31.157142639160156,19.83581353250437,19.55314288173403,12.469665702497247,19.592857224600657,12.562126731686321,7.514285700661795,6.3972464960898465,7.0,1.0,0.0,2.0,200.0,7.0,1.0,,5.636101848502549,4.661978646949596,-0.0161041299962718,0.04816941288634811,50.39482539350582,73.89941856185646,0.64,0.06519202405202645,1.0,0.0,0.62,0.13038404810405296,0.49000000000000005,0.05477225575051661,0.51,0.07416198487095663
448,0.10131554376874463,0.18036484710229747,1.617413831228454,0.6376666019562023,0.02540841879517888,0.029759108400560303,0.06331143136646557,0.10965861582662821,0.08403361344537817,0.14555048803099813,35.51633404703522,0.5,0.21213203435596428,3.8333333333333335,2.4664414311581235,2.525182211245039,0.6510693902006726,-1.2558108974358968,0.010635176190717726,7.0,5.291502622129181,3.4333333333333336,2.75922694487665,3.3333333333333335,2.9297326385411577,0.0,0.0,3.0,1.0,0.0,2.0,120.0,3.0,0.0,,2.2703433618285938,1.594446960213224,0.28732780971078375,0.4976663648465597,6.849299719887955,6.038252315027701,0.55,0.074535599249993,0.5333333333333333,0.12638125740085915,0.6,0.10865337342004412,0.55,0.074535599249993,0.4666666666666667,0.11180339887498951
450,0.07841967526465565,0.062062081940638746,2.1394563120131473,0.7963615341636686,0.04288420939895223,0.025593480169042327,0.3120643160854681,0.19194722144030968,10.175412748610386,13.971899644861512,4.085900762259693,0.5,0.6053262596521202,9.091875106096268,7.149292956363313,2.4213416532143666,0.7660762754407985,-0.19607915621497002,1.2345654261218448,33.47249984741211,24.892562902093392,17.184876922235798,14.724150691649829,16.733749985694885,15.505452523329161,1.9500000029802322,2.7385032397263753,4.0,1.0,0.0,2.0,264.0,4.0,2.0,,6.7810599559550635,5.170701136386474,0.08390798266224711,0.8374730308960165,66.03488680762858,73.51324594023541,0.9313390313390315,0.042021584800854585,0.9698005698005698,0.03201802643210551,0.93988603988604,0.0562308292074654,0.9242165242165242,0.0015604631267953193,0.9242165242165242,0.0015604631267953193
451,0.20800825784565316,0.2450539091197025,0.9299177174101221,1.1441900271047167,0.25411824060363064,0.24242238045187242,0.07365040621086409,0.039889149900263605,0.30183834335337273,0.2849995284756334,14.482742864252796,0.5,0.07919595949289335,7.666666666666667,11.547005383792515,1.8524285234360645,1.0954910474632995,-0.8779552104287607,0.9804555049809615,47.666666666666664,79.96457549023401,33.95133333333333,57.332533533181085,34.166666666666664,57.87990439982891,21.666666666666668,37.52776749732567,5.0,1.0,0.0,2.0,500.0,5.0,0.0,,5.504486530442496,8.618610506588967,-0.014177661635105683,0.05957042946055243,79.81967000668003,137.7664786485797,0.8400000000000001,0.02828427124746193,0.772,0.059329587896765325,0.828,0.05761944116355174,0.596,0.035777087639996624,0.568,0.07694153624668536
452,0.21954673448006698,0.24659337628646724,0.8696664549168697,0.9780033695201886,0.28173329834965655,0.23073769043285006,0.030940548442265566,0.042491084228236047,0.42870644922164525,0.9320926840167523,24.58359512182414,0.14285714285714285,0.12123834023092052,13.25,23.17146233336745,3.244242255043822,0.9065150643695372,-1.587280182098354,0.30323988464541274,24.75,46.169073342805284,12.41578947368421,23.058590113534855,12.5,23.014488190413157,0.0,0.0,7.0,1.0,0.0,7.0,285.0,7.0,0.0,,7.430194029375562,13.361732800940278,-0.04938352014767092,0.31032510774901034,189.1097108969607,377.02554200002055,0.3950738916256158,0.052360905666665965,0.3460591133004926,0.0730659949467553,0.42315270935960586,0.06607117032898908,0.37339901477832516,0.021637759306915732,0.37339901477832516,0.021637759306915732
453,0.10813136085337109,0.15875921726427578,1.2591694433675875,0.5307519088448606,0.12925120818129548,0.13760116306727335,0.21794381503721894,0.24630030341160225,1698374.6038794902,6776080.939633052,14.731479700671676,0.2,0.22281392446816167,2006.2222222222222,3455.445440814316,2.8269391888723603,0.48467176611289053,-0.3312902648761839,0.5901806847220554,17815.555555555555,30478.096373096825,12905.027290448345,21771.095611722034,12735.0,21433.42762485739,9672.777777777777,16659.7360931812,10.0,1.0,0.0,5.0,57.0,10.0,4.0,,1729.2785086115555,2992.3309033563023,0.4776425088932021,0.47354958158657096,10949554.591617934,22407493.71994041,0.58,0.1757523510195209,0.42666666666666664,0.23021728866442676,0.3866666666666666,0.2364083096866286,0.6466666666666666,0.10954451150103323,0.6466666666666666,0.10954451150103323
