,attr_conc.nanmean,attr_conc.nansd,attr_ent.nanmean,attr_ent.nansd,class_conc.nanmean,class_conc.nansd,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,eq_num_attr,freq_class.nanmean,freq_class.nansd,iq_range.nanmean,iq_range.nansd,joint_ent.nanmean,joint_ent.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,nr_outliers,num_to_cat,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,best_node.mean,best_node.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd
337,0.04530112956920959,0.030749003107853327,2.781003780756672,0.01744871774897892,0.014638946076302489,0.008458237500434208,0.2834613134130734,0.18691250998356118,26.49320828963203,24.94637060529274,11.818741155835102,0.5,0.32214893469530387,9.295454545454545,2.473859102364351,3.554152688124697,0.04604136508765602,5.633586814379874,4.23396800322439,81.13636363636364,3.2606955249691607,65.03223495702005,4.692148139453308,66.9090909090909,4.317720015364386,18.954545454545453,10.716113807599315,44.0,0.0,0.0,2.0,349.0,44.0,44.0,,9.312904725278703,2.2648479535741393,-1.8053808058102987,0.6141339059186532,91.74315030554534,46.49290008433592,0.7645378151260503,0.035969920504934055,0.753109243697479,0.03663133069947566,0.7413445378151261,0.10107186306148082,0.793109243697479,0.012384627513909608,0.793109243697479,0.012384627513909608
338,0.10086762495556054,0.19252601425336602,1.8869576971609188,0.47073932473805125,0.0680095937293928,0.0303122373872542,0.23316550437779998,0.25443362040860834,1.0225537135675384,2.1202945840920937,12.459595300647612,0.24999999999999997,0.08757336748708533,3.375,3.1594529363709247,3.6565646386996553,0.46312504875544536,-0.7041676562807891,0.9387368138772476,6.875,5.866064633612068,3.3556451612903224,3.3685618605679957,3.25,3.453776401067595,0.125,0.3535533905932738,8.0,0.0,0.0,4.0,155.0,8.0,1.0,,2.0453143424609066,1.7214676004635845,0.38416474517352983,0.6210533252208995,6.776330121491412,11.538213781548555,0.38999999999999996,0.09527008391351868,0.41833333333333333,0.120495216594777,0.2583333333333333,0.07168604389202188,0.4149999999999999,0.04873397172404482,0.2883333333333333,0.13873811260388721
339,0.15404382758991259,0.15360806121084877,1.4973835322428208,0.33699290002546006,0.1959017764789536,0.15457701960654371,0.3031658703975571,0.20522896700221185,1288.467357043295,6401.813346554748,5.5712577528196965,0.3333333333333333,0.0,99.21314837008885,294.0338123461798,2.7978568617496338,0.35876156919939217,-0.33624742332796315,1.363156389874811,356.8014089309356,854.8122118265901,201.83462114340503,499.7253311792654,192.8314088335769,471.92414242044543,101.11627385790713,269.20535589530584,22.0,0.0,0.0,3.0,36.0,22.0,9.0,,68.16032781768166,177.20288266806594,0.42218576439314004,0.5830111484124008,34619.38002200106,149782.04347806884,0.4666666666666667,0.31512784001981725,0.4833333333333334,0.17078251276599332,0.7166666666666666,0.04564354645876387,0.4,0.18066236157232332,0.5333333333333334,0.2091650066335189
340,0.18921874144344586,0.19702468640587836,1.0914098817577123,0.7262679240043936,0.22993626802973358,0.18613887580853758,0.3989123579081058,0.2588962834989005,4309.671557476955,14774.712298121889,11.614997864755818,0.3333333333333333,0.15662553490859765,167.31029294518862,213.22842676100012,2.4296168249704535,0.6516957508740225,-0.6177012286166726,0.43301789622707687,735.9941147635965,868.5292346483662,496.3712668510584,582.7398980041462,482.7117665795719,559.289335752133,302.75882298806135,378.98529160786546,24.0,0.0,0.0,3.0,52.0,24.0,5.0,,112.96058393070807,131.69035376830936,0.10889226836904137,0.5270559994145679,29082.304604905334,53537.544440402366,0.5333333333333333,0.12472191289246469,0.37333333333333335,0.2772884579078056,0.5733333333333334,0.10110500592068732,0.5,0.09999999999999998,0.6266666666666667,0.1920648038785058
342,0.26104557661219074,0.2349300910568681,1.0013702509121587,0.7584875945986637,0.25598903779011556,0.19069119317975602,0.4496395869001663,0.31140577091454874,2296.9599971345065,4131.666050743063,10.123448076471247,0.3333333333333333,0.22205779584216376,103.23166863918304,116.24156054532673,2.185861407060412,0.6648675653749014,-0.4951258391671311,0.5410051888309442,573.9800016403199,694.4052758028338,372.6485899290978,474.37307985908194,366.1999996503194,464.4748347507686,235.693332918485,317.41043793755466,23.0,0.0,0.0,3.0,52.0,23.0,5.0,,81.04209252027142,93.03003323078111,0.24642728541504239,0.4635215512212248,14645.435370789792,27089.710776319593,0.6266666666666667,0.27728845790780565,0.6133333333333333,0.14452988925785865,0.6133333333333333,0.24675674031095665,0.4600000000000001,0.08944271909999157,0.6933333333333332,0.10110500592068737
343,0.0932485774151093,0.07437264814351063,1.5221310948389328,0.15879897950582197,0.07917813102981455,0.034593906050545735,0.2036000490393297,0.15187231519808508,15.779592341131574,21.697351451409528,10.621733194672336,0.25,0.2701134637124621,10.827096649715978,7.2976266315681455,2.7113703545867103,0.15687142606822382,3.6949193968981926,9.322139029235581,39.115806625735374,27.872625533408158,12.01789045162953,8.987454278357038,11.330322550189111,9.052842050805513,0.0,0.0,31.0,0.0,0.0,4.0,63.0,31.0,17.0,,8.563411853126606,5.60596342571023,1.091923557473474,1.515355271292016,103.74507991827002,107.94224101545073,0.48571428571428577,0.12210363242817222,0.48571428571428565,0.12210363242817224,0.6476190476190475,0.04259177099999599,0.5142857142857143,0.12210363242817222,0.6142857142857142,0.07604152106033957
346,0.22992714828483599,0.23531496343395653,1.5531547763059281,0.03605746584581514,0.007803089355675753,0.010759769430731446,0.27120643452348653,0.29858231599668317,6477815061.769866,15863576291.437902,88.94778853416464,0.5,0.0,528134.0,1050300.9877946298,2.541912225856055,0.024572093394397775,1.185700534366628,3.7328497435309536,5692319.0,11329809.80741954,1108102.92,2210182.5971502303,404515.375,807935.1189851586,40654.75,81307.50001229899,4.0,0.0,0.0,2.0,50.0,4.0,2.0,,1597152.9817981855,3183098.1857276317,1.0254718150446887,1.248776292637775,10149983192253.744,20299777695330.387,0.4800000000000001,0.17888543819998315,0.52,0.10954451150103321,0.5199999999999999,0.17888543819998318,0.56,0.08944271909999157,0.44000000000000006,0.21908902300206642
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
