,attr_conc.nanmean,attr_conc.nansd,attr_ent.nanmean,attr_ent.nansd,class_conc.nanmean,class_conc.nansd,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,eq_num_attr,freq_class.nanmean,freq_class.nansd,iq_range.nanmean,iq_range.nansd,joint_ent.nanmean,joint_ent.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,nr_outliers,num_to_cat,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,best_node.mean,best_node.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd
45036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45056,0.03292962380223692,0.04548410245685289,1.591380680533382,0.9861694216603035,0.019023408127293025,0.00941196329671793,0.1768960976991881,0.15170724210347575,0.5174462537838909,1.7413253657138166,43.15221258768076,0.3333333333333333,0.10116094146234017,2.5555555555555554,4.034572812303401,3.094750010695062,0.964485944641666,0.9183728262208182,3.0900641966882256,8.88888888888889,15.75154313428088,5.01486007392321,10.367737159046966,5.0,10.173494974687902,1.7777777777777777,5.333333333333333,9.0,3.0,0.0,3.0,1473.0,9.0,5.0,,1.7011138151105447,2.5245620026949838,-0.1353061037142012,1.5582192784269944,8.559044483472226,22.238096266597868,0.43342526199669057,0.0029974947387303185,0.5244897959183674,0.025041037169123738,0.47015076300790587,0.047697153983538305,0.4320647177790035,0.003407566279251823,0.4320647177790035,0.003407566279251823
45057,0.013866412918712316,0.03905628510748074,0.6903136808889576,0.7875775905113495,0.030308698704403822,0.06479387155105619,0.05012068702576089,0.10070253483155932,0.008069248874561842,0.03317672432445077,36.43938199973384,0.5,0.0,0.29801221129794914,0.49532067349111186,1.6628708444542644,0.7692227077936049,60.882627234172816,286.74184121231747,1.440732717514038,2.0048207665992224,0.17554598669841592,0.29722643027689555,0.06773355603218079,0.34225230112751953,-0.028327465678254764,0.1719303784641198,144.0,136.0,0.0,2.0,2984.0,144.0,106.0,,0.3407819676116612,0.23257528842993794,4.351945436868523,6.629468761298627,0.16984798045429222,0.4117009417141242,0.749987654598101,0.024949811606779622,0.7828196897937195,0.04005277842919722,0.7064083858948171,0.020219318864486854,0.5247783439204506,0.03523330662895187,0.6233305649704833,0.06831825179254697
45058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
