,attr_conc.nanmean,attr_conc.nansd,attr_ent.nanmean,attr_ent.nansd,class_conc.nanmean,class_conc.nansd,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,eq_num_attr,freq_class.nanmean,freq_class.nansd,iq_range.nanmean,iq_range.nansd,joint_ent.nanmean,joint_ent.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,nr_outliers,num_to_cat,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,best_node.mean,best_node.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd
42575,0.2577708656310669,0.23139690293132223,3.2408506163610222,0.8510671436598821,0.04954019162522126,0.06462314865934253,0.48266229943098427,0.34733548097952144,0.47739896381445435,0.3483800593146079,3.441261631847262,0.5,0.22223355980148635,1.5907415208805884,0.7469331366226039,3.8988462339859886,0.8245376964168076,0.023918178078863612,2.2464892283752063,2.1771348970276967,1.1740446933965039,0.18216175312816435,0.3933698419005787,0.019851841387294587,0.3956390233295423,-1.4890594198590232,1.2257543895245977,21.0,0.0,0.0,2.0,2205.0,21.0,8.0,,0.995322597876665,0.07182545946589296,0.13397629049566714,1.1792245064601905,0.9955803087272741,0.13915564673541475,1.0,0.0,0.9074331550802139,0.012348770091709236,1.0,0.0,0.6669724393253805,0.005808106862109808,0.6642451665981077,0.0008336377880580008
42585,0.4166666646861206,0.18952451876570175,0.24127061083303328,0.590989886470547,0.5030688070140455,0.007516993173619842,,,,,12.101999690299879,0.3333333333333333,0.12433344908794915,1.0,,1.6298107127264583,0.2846293197530058,-0.9064332584476325,,2.0,,0.6627906976744186,,1.0,,0.0,,6.0,0.0,0.0,3.0,344.0,6.0,0.0,,0.7261940422288027,,0.6086048998694635,,0.527357786968608,,0.7559663865546218,0.023481343457577103,0.9942857142857143,0.012777531299998804,0.9826890756302522,0.025651596017048868,0.6692436974789916,0.08069546235219278,0.5055462184873949,0.10789503644049886
42680,0.08424007918877943,0.09413834320632218,3.112108436759883,2.1413041768163756,0.01097133978625875,0.032915964244696505,0.11652615308281868,0.15495177625038012,827380563.8680736,15037913342.901123,5.565690432342755,0.5,0.648514919587015,12264.866484699647,37418.889146032816,3.3162173786366593,2.1169206459072107,83.1627072728083,116.83945170058091,1837658.8482730468,7019405.08346805,20780.834047450928,59549.463152593264,8568.701238263648,29473.36101712292,809.8000856666671,4403.622492502071,30.0,8.0,0.0,2.0,134731.0,30.0,27.0,,64625.02194576979,202468.91391261868,5.802035580522051,5.333048218378587,43803599192.414764,184327760208.5359,0.9585096118162252,1.2412670766236366e-16,0.9767089735025607,0.001144327358329033,0.9231351592073034,0.0016897649388514229,0.9585096118162252,1.2412670766236366e-16,0.9585096118162252,1.2412670766236366e-16
42689,0.01618412191678888,0.011005783647994136,1.3974510011766033,0.37649295886673856,0.016072242884250586,0.011223199468525487,0.0683621518376011,0.05816793106694264,0.06895424836601306,0.09187602505146505,42.02191435848106,0.5,0.058925565098878946,1.7083333333333333,1.0051948401512347,2.3687580687613323,0.36398250287621253,-1.3488579332948298,0.4508904021752546,2.6666666666666665,1.632993161855452,1.2569444444444444,0.8264115309689951,1.25,1.1726039399558574,0.0,0.0,6.0,2.0,0.0,2.0,120.0,6.0,1.0,,0.9430405700065346,0.4541373718767483,0.16652472527808823,0.3001020613885149,1.0611928104575163,0.9542004456136224,0.5333333333333334,0.1513825177048746,0.5666666666666667,0.09128709291752767,0.6666666666666666,0.18633899812498245,0.41666666666666663,0.08333333333333334,0.4833333333333334,0.12360330811826103
42694,0.5,0.0,0.0,0.0,0.500000005551115,0.0,1.0,0.0,12.242500141263008,36.67788092766524,112944563.19874036,0.5,0.0,11.860000002384187,25.936301778195112,0.9999999911460989,1.2412670766236366e-16,-2.85,0.13693063937629152,321.96000000238416,698.3198464873283,310.1,672.3838329034987,310.1,672.3838329034987,298.2399999976158,646.4478424449829,5.0,3.0,0.0,2.0,2.0,5.0,0.0,,16.772572853116653,36.67946973252494,0.0,0.0,1357.6260000004768,3034.623318315781,,,,,,,,,,
42702,0.18781991535678694,0.19557607685815998,0.7796348761810087,0.2972338493972826,0.21421760602437476,0.1393760187011288,0.31033238477793207,0.23081250922626265,1975.7077699087818,8366.089169444134,4.706930438414248,0.5,0.21757131728816848,149.3824999907187,270.8545527220292,1.5125154854826506,0.20136486248580412,0.21825416458991434,1.1093503091688517,783.0099999564035,1641.0251249685105,338.0723901132306,756.4210281138159,378.48821427140916,820.7798983699693,80.03285715409687,197.2440017382923,7.0,0.0,0.0,2.0,26.0,7.0,5.0,,160.93948350234646,331.2599049289161,0.41050083286412103,0.7964025593532665,119958.48130444306,295095.9837482828,1.0,0.0,0.5666666666666667,0.3651483716701107,1.0,0.0,0.8666666666666666,0.18257418583505539,0.7333333333333333,0.4346134936801766
42703,0.18781991535678694,0.19557607685815998,0.7796348761810087,0.2972338493972826,0.21421760602437476,0.1393760187011288,0.31033238477793207,0.23081250922626265,1975.7077699087818,8366.089169444134,4.706930438414248,0.5,0.21757131728816848,149.3824999907187,270.8545527220292,1.5125154854826506,0.20136486248580412,0.21825416458991434,1.1093503091688517,783.0099999564035,1641.0251249685105,338.0723901132306,756.4210281138159,378.48821427140916,820.7798983699693,80.03285715409687,197.2440017382923,7.0,0.0,0.0,2.0,26.0,7.0,5.0,,160.93948350234646,331.2599049289161,0.41050083286412103,0.7964025593532665,119958.48130444306,295095.9837482828,1.0,0.0,0.6333333333333333,0.34156502553198664,1.0,0.0,0.5333333333333333,0.13944333775567924,0.5666666666666667,0.27888667551135854
42733,0.027825736767876346,0.052725971737612315,3.9046610876391528,1.756526805233169,0.0017964803924333298,0.0030016710248639655,0.12419821295333967,0.1822179339073461,4.935112509458917e+21,3.5158093860141252e+22,96.1316213859968,0.5,0.46892642553304337,8.065147687625688e+17,2.674906875864623e+18,4.551932315485924,1.7573497255797685,2465.621358973342,8178.900795500755,1.6764493682170708e+18,5.560153534395638e+18,8.764864038962765e+17,2.906976535570789e+18,9.408607960253564e+17,3.120482240371163e+18,43857899922153.0,145460198134737.8,11.0,0.0,0.0,2.0,39948.0,11.0,2.0,,4.533367762300173e+17,1.5035479904223237e+18,14.950759806184676,47.796862527646894,2.260656559503541e+36,7.49774958772899e+36,0.8343346433918712,9.341690344037591e-05,0.8346350940678853,0.0007652450388934633,0.8343346433918712,9.341690344037591e-05,0.8343346433918712,9.341690344037591e-05,0.8343346433918712,9.341690344037591e-05
42734,0.3340814820980161,0.2355666721512914,0.48730333477100735,1.1735103101863296,0.3718917014094632,0.22042946830794605,0.048344281695694616,0.053457724316332854,1.716430131439021,4.724965900031132,133.22678562425227,0.3333333333333333,0.33432755981457596,9.2,14.618481453283717,1.602508398211049,1.1519331894651985,5.076717504757451,8.156191798532554,59.8,82.9318997732477,30.64767961566481,49.258039217214986,35.4,60.26856560430155,3.6,8.049844718999244,19.0,1.0,0.0,3.0,50789.0,19.0,4.0,,11.096431185465956,19.09953057815174,-1.5451607766193072,2.1456080350768505,414.964439698384,879.0988227918793,0.7141450780697667,6.28914552542526e-05,0.7152868412830721,0.005800305216558279,0.634953198308785,0.005012259200865833,0.7141450780697667,6.28914552542526e-05,0.7141450780697667,6.28914552542526e-05
42813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
