,attr_conc.nanmean,attr_conc.nansd,attr_ent.nanmean,attr_ent.nansd,class_conc.nanmean,class_conc.nansd,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,eq_num_attr,freq_class.nanmean,freq_class.nansd,iq_range.nanmean,iq_range.nansd,joint_ent.nanmean,joint_ent.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,nr_outliers,num_to_cat,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,best_node.mean,best_node.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd
163,0.09749358987766697,0.15263567556920787,0.6955276574632274,0.49126785373154497,0.19629317215225597,0.18198794101221788,0.17961076229405507,0.1385489660238639,0.057778792182322306,0.05873833300913809,15.718834442216053,0.3333333333333333,0.06505206248331664,0.6527777777777778,0.6413735751440667,2.162887424989091,0.46316241837505734,1.0521112609401257,4.294363993891439,1.7962962962962963,0.4906533814626582,0.8292824074074074,0.40022808958654443,0.8703703703703703,0.559524606041502,0.0,0.0,56,13,0,3,32,56,26,,0.5740685152221383,0.1931483853632122,0.15916282412217236,1.340486390176812,0.3661701015531661,0.23528719599721315,0.6166666666666667,0.28625940062196115,0.5166666666666667,0.20749832663314555,0.6833333333333333,0.2386303510546059,0.36666666666666664,0.2472066162365221,0.3166666666666666,0.03726779962499649
164,0.02402000395701832,0.017191886629050714,1.5731732896636301,0.2699351966772677,0.0346317779524169,0.06120207184137777,0.08245342355254402,0.06303544544413403,0.10856932312812578,0.0842155955844638,20.853336935370425,0.5,0.0,2.1578947368421053,0.6189557359032378,2.525219333752437,0.27849451979941847,-1.3859032388184653,0.18643295397916876,3.0,0.0,1.532770605759682,0.17765203083493203,1.5263157894736843,0.5543742662386749,0.0,0.0,57,0,0,2,106,57,0,,1.1465285402415182,0.06284302492224825,-0.035784669874767874,0.24362121466299191,1.318407654356016,0.14266403959469662,0.6181818181818182,0.11409000361828305,0.6818181818181819,0.09620913858416696,0.849090909090909,0.1445425957407403,0.6054545454545454,0.06542928805616939,0.39636363636363636,0.07992765323757552
171,0.21677606957181622,0.24119844588642056,0.44031973681488445,0.43172458390572566,0.338466509100891,0.16379946433966333,0.11005731017058522,0.08148216471694503,0.01903942816127976,0.017934235992182492,44.31562177122139,0.047619047619047616,0.056150236865618056,0.5,0.5222329678670935,4.001837319222876,0.3513899042404713,4.251157190873078,12.747041671243611,1.0833333333333333,0.28867513459481287,0.8269419862340217,0.16539912150970862,1.0,0.0,0.0,0.0,17,11,0,21,339,17,6,,0.3991831242226107,0.11343490779177141,-1.7766563552879735,1.7943941405409414,0.17114235511104128,0.07989139648989084,0.3078431372549019,0.028244824099780262,0.40249554367201423,0.06847855226926441,0.2898395721925134,0.05584972053384358,0.2427807486631016,0.01674061587432997,0.23689839572192514,0.023735124086815124
172,0.4166666441394676,0.18952456465317644,0.058893222503570215,0.1442583444419427,0.424603133499686,0.18468386472791118,,,,,113.33151466525739,0.5,0.14142135623730948,0.0,,1.0212764683498443,0.12327273214777759,8.386666666666665,,1.0,,0.06666666666666667,,0.0,,0.0,,6,1,0,2,15,6,1,,0.25819888974716115,,3.1328131955988856,,0.06666666666666668,,0.8,0.27386127875258304,0.9,0.22360679774997902,0.4,0.4183300132670378,0.8,0.27386127875258304,0.8,0.27386127875258304
179,0.15047140435432513,0.23931853520112042,1.5195840427200422,1.4667047357220893,0.13390398323121405,0.20064698223041363,0.08627670668612084,0.0845825496954774,872.0467383428461,2754.9740225233863,14.640584826710239,0.5,0.3687112629142745,10918.5,36208.58784252708,2.2592057421385183,1.45053769734327,4.796485095001469,8.670301762553374,135496.63636363635,449370.6084623855,17244.204682259307,57185.22145962259,16196.863636363636,53711.95462375713,1116.909090909091,3704.0367291522753,14,1,0,2,48842,14,9,,9601.605610918241,31840.40056089129,1.3360857851862087,1.865432435818936,1013837292.014895,3362517887.264815,0.760206384853263,6.959847500246414e-05,0.834814157229715,0.003447860156313751,0.7703615171885387,0.0011683981001450066,0.760206384853263,6.959847500246414e-05,0.760206384853263,6.959847500246414e-05
180,0.003267740134822927,0.011549687037838277,1.1537302706346058,2.0658312764732014,0.029449097032697873,0.06340357278150922,0.04167067652213815,0.07606570827865768,726.4563818036872,18711.641785443247,60.39634180708166,0.14285714285714285,0.18648479727494982,88.29629629629629,366.3542274712055,2.992433479316355,2.036753417360947,2529.725283620312,15017.935560995234,393.72222222222223,1442.0448193472664,154.61364314229533,567.9225744801115,142.05555555555554,531.1480771632463,31.444444444444443,256.1388676028208,54,44,0,7,110393,54,51,,67.43986160869592,277.2613152901734,18.904988402124708,47.063004329887924,79998.38231696964,403306.4961057254,0.6053880691120153,0.005165074630903992,0.6459163706148556,0.003866406070888078,0.4814477245365903,0.007447874929697701,0.4994564774298239,0.0014926414913085475,0.4681498665469331,1.8964382058669546e-05
181,0.00872090637567168,0.010761836825095652,2.4198349137722843,1.5239420058176463,0.13174096998387894,0.15386126739464595,0.0892731365603381,0.1174591105180349,0.001078270390164748,0.001940345589197022,12.681226661948218,0.1,0.11701212941368597,0.08624999783933163,0.06696214131123467,4.713866372025434,1.4177807412100285,28.517842903142366,46.13597249863332,0.9450000002980232,0.10528871574114716,0.3811969327564022,0.18391923646400302,0.3674999997019768,0.19521050906298043,0.11874999850988388,0.1733236026737185,8,1,0,10,1484,8,8,,0.09666403403598196,0.03486854915528231,2.906941520013249,4.660584007060402,0.010407774231279528,0.006680191697161907,0.41375838926174496,0.011717375445753915,0.602466896426628,0.037549443913554775,0.39085797206602574,0.020715491396798257,0.41375838926174496,0.011717375445753915,0.3180663885361872,0.003657005289332179
182,0.10153505192627525,0.045867725564544146,4.08936983564161,0.06784721313661382,0.09029382973843608,0.02375722740180403,0.4957905898073137,0.32303893962289704,0.49581111542070544,0.32305592604916517,2.8062258776127322,0.16666666666666666,0.06781240913522704,1.431809164583683,0.16515623970419643,5.687784460698954,0.1929911620835515,-0.1558149192507705,0.8449292398592568,2.8229496081670127,0.6514745704957382,-0.0005560881555648026,0.00021451364505923126,-0.007711583541499244,0.08892846036983168,-2.5959938367207847,0.29002372742793886,36,0,0,6,6430,36,9,,1.0000219944251765,0.00017123936703226892,0.04044135809267695,0.5655168133656633,1.0000440178425025,0.00034247655583671886,0.42457231726283046,0.0024590028461651454,0.8339035769828926,0.013970945369502745,0.7912908242612753,0.023596179253536766,0.40995334370139974,0.012126649262592794,0.407153965785381,0.015134358476768719
183,0.20699102451289747,0.09373275398469229,3.6858601978872048,0.8506318827364052,0.08139380652484267,0.029800331765901213,0.7802195443852439,0.20267688614826768,0.03529229598236593,0.03913506433974797,6.7757299271457745,0.03571428571428571,0.05048469122033493,0.4663749961182475,0.6522170291864068,6.756263048061346,0.7317606081987378,9.443281076301341,26.85861262968981,1.334187500178814,0.74722286452446,0.4542992876506833,0.29948371276874247,0.4563125018030405,0.30881674242433316,0.016875000357686076,0.030188397293886858,8,0,0,28,4177,8,7,,0.2562679280453235,0.269139672077776,0.5528073460034124,1.174104965093174,0.12905489364500933,0.23828254131986565,0.20641859717967254,0.008883991460246939,0.2543136782440077,0.023942158902174878,0.2294023154681996,0.010935899251208588,0.19780500958085206,0.009574269043640319,0.19874817849070028,0.006523472927416717
184,0.00855725747248129,0.02502288854364506,2.5745635363009542,0.6396532113920069,0.05769723956896209,0.05049279419130908,0.07202546691260957,0.11637366602793371,0.14075803244102894,0.1399163394569047,19.998405503403546,0.05555555555555555,0.05357692658225766,2.8333333333333335,1.1690451944500122,5.903500636271159,0.6897968572646075,-0.9703292070320004,0.35334785213896747,5.666666666666667,2.0655911179772892,2.916595380667237,1.197919493731063,3.0,1.2649110640673518,0.0,0.0,6,0,0,18,28056,6,1,,1.8338125253032098,0.6990994338707514,-0.05681461766656584,0.48488435123503715,3.770151726657607,2.249942077980848,0.2117197296854334,0.006040630949059864,0.2722408945435234,0.009367367139195398,0.22554912251948017,0.0041819264162706255,0.19133146059564238,0.00208079141064089,0.2117197296854334,0.006040630949059864
