,attr_conc.nanmean,attr_conc.nansd,attr_ent.nanmean,attr_ent.nansd,class_conc.nanmean,class_conc.nansd,cor.nanmean,cor.nansd,cov.nanmean,cov.nansd,eq_num_attr,freq_class.nanmean,freq_class.nansd,iq_range.nanmean,iq_range.nansd,joint_ent.nanmean,joint_ent.nansd,kurtosis.nanmean,kurtosis.nansd,max.nanmean,max.nansd,mean.nanmean,mean.nansd,median.nanmean,median.nansd,min.nanmean,min.nansd,nr_attr,nr_bin,nr_cat,nr_class,nr_inst,nr_num,nr_outliers,num_to_cat,sd.nanmean,sd.nansd,skewness.nanmean,skewness.nansd,var.nanmean,var.nansd,best_node.mean,best_node.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,random_node.mean,random_node.sd,worst_node.mean,worst_node.sd
2,0.4167029800304532,0.1869675706699091,0.2781804279362566,0.7206694636779369,0.4089315001356862,0.1811421968418899,0.1380388216864703,0.129663683361977,3549.620236296764,17524.065605744236,51.05313558005882,0.2,0.3162118837219235,156.0109972887569,310.5074667521803,1.4447084902322944,0.6636015987139315,4.5921571537479045,7.958886555173586,807.4444444444445,1611.4617673956084,232.405840059776,463.6552653710369,135.8666666679912,269.09219609568294,0.0266666660706202,0.0799999982118606,38.0,14.0,0.0,5.0,898.0,38.0,6.0,,270.2142381444596,614.7474046110603,1.8279122533182144,1.77833927468596,408939.62025246606,1161197.312574301,0.8218476903870162,0.0072129122724865,0.7683395755305867,0.042832627585984,0.4031210986267166,0.0630424839146217,0.7505867665418228,0.0142550247514476,0.7616978776529338,0.0057083861470539
3,0.1760867394045413,0.2338620110782665,0.5104772878435676,0.4125944597367923,0.2008334163651658,0.2321421793378415,0.0806076990892447,0.097769727987306,0.0107019615802014,0.0181464888020202,61.28935909184586,0.5,0.0314171348336951,0.3611111111111111,0.4871361075732195,1.4927600221125574,0.402490110682291,110.92399799913872,531.0864773632513,1.0277777777777777,0.1666666666666666,0.7653403560005563,0.2373824509350795,0.8611111111111112,0.3507361872061009,0.0,0.0,36.0,35.0,0.0,2.0,3196.0,36.0,23.0,,0.3333396019772821,0.1486682730107538,-4.359873244713092,9.821424058077543,0.1326035941074839,0.0879941981268569,0.6508091692789968,0.0063751333909861,0.9361716300940438,0.0145922303314757,0.648307210031348,0.0245923975461435,0.5081328369905955,0.0053475994757787,0.52125,0.0257613849102385
4,0.5,0.0,0.0,0.0,0.500000005551115,0.0,,,,,124481961.81276508,0.5,0.2108914961433563,,,0.934849016724679,0.0,,,,,,,,,,,16.0,0.0,0.0,2.0,57.0,16.0,0.0,,,,,,,,0.8933333333333333,0.0983192080250174,0.72,0.2844097201026872,0.86,0.0795822425754221,0.68,0.0730296743340221,0.7466666666666667,0.1069787102392081
5,0.1296523924553783,0.2149023475245236,1.3401140933095497,1.2664381808320075,0.1171096540888572,0.1527367236936781,0.0890514713243157,0.1200263535683222,6.686123423580996,28.7277780327844,20.988549191429737,0.0769230769230769,0.1436752130102376,6.314416047090488,11.176651065601469,3.627086277607176,1.171076672076062,79.28945142942683,124.21228281312784,45.95072990590639,84.16242327914775,10.125108198353653,31.35404700451347,9.494525549620608,31.194165755683617,-9.014598463464829,37.23944284775631,279.0,66.0,0.0,13.0,452.0,279.0,251.0,,6.553261835577338,9.41726920533053,3.926742162131548,7.736560689563322,131.30653223668196,289.0656489562267,0.5930434782608696,0.0313481532833389,0.4115942028985507,0.0310158471870038,0.1942995169082125,0.0571871317395235,0.5621256038647342,0.024541823564609,0.5,0.0111111111111111
6,0.0326996023779524,0.0494392249389647,2.974428183442268,0.2553794347937495,0.0995766178713656,0.0745233327840646,0.1828959228488915,0.208834004178821,0.949367924854576,1.1508098987470188,9.49101886761155,0.0384615384615384,0.0011587327295202,2.625,0.7187952884282609,7.17905385221184,0.4191419398205274,0.6968937761577465,0.6926791152022074,15.0,0.0,5.925465625,1.821919546588044,5.75,1.914854215512676,0.0,0.0,16.0,0.0,0.0,26.0,20000.0,16.0,15.0,,2.2737711454464016,0.4307987299967787,0.2902534909981797,0.4700895514281201,5.344023546021051,2.054561793859141,0.0725,0.0016583123951776,0.7026999999999999,0.005540758070878,0.6362,0.0123975804090959,0.0663,0.0009082951062292,0.0508,0.0012549900398011
7,0.001932470733486,0.0069427609647774,0.1718580536600388,0.2409378448409555,0.314267006951967,0.3125766676852402,0.0357153397197093,0.0729894754187131,0.0019379901796378,0.0077730185902908,40.01033227402896,0.0416666666666666,0.0656549302774483,0.064516129032258,0.3068062742179893,3.5082782637959182,0.135263492323542,108.2740636328404,89.76864584748628,1.096774193548387,0.5343811318499259,0.0719383385669426,0.1839589145338746,0.0241935483870967,0.1410563006664159,0.0,0.0,69.0,60.0,0.0,24.0,226.0,69.0,59.0,,0.1717768638519526,0.1895885763916099,9.10549735190494,5.224196971284678,0.0648713800869096,0.1969989667747418,0.43399209486166,0.0258281569212719,0.6719367588932808,0.0895673454041475,0.7442687747035572,0.0525037484089867,0.2213438735177865,0.005412278236217,0.2743083003952569,0.0178085064443775
8,0.0406282249077035,0.0342612061248565,2.792904648817133,0.0108824499634824,0.053487445990642,0.0082991900041939,0.2728018294922917,0.2328689597450828,95.31044320862824,122.39519212458352,13.698515150607072,0.0625,0.0794010255559918,16.6,10.4546640309481,5.720809352479552,0.0360410968655625,6.974076111355629,5.328363840566726,155.0,84.38898032326259,50.67246376811594,28.14900931609922,46.2,30.605555051330143,20.4,26.1686835740738,5.0,0.0,0.0,16.0,345.0,5.0,5.0,,18.325437028047183,13.231245946902572,1.7026730448156455,1.472553426011446,475.8743377148635,614.633935794041,,,,,,,,,,
9,0.1935104617126202,0.2224895160666296,1.1381148197113164,1.0299054097174722,0.2448133739091398,0.1838790342929551,0.2706770180863098,0.2500234783637582,237.03413671532897,1593.5180811576226,12.431827254795834,0.1666666666666666,0.1122339982133197,50.15555593702528,184.9422714219669,3.227793986844007,0.8628386172929894,5.053842692153926,14.714929298201165,279.3388894399007,948.9078824843534,175.9016585393973,596.0269578663261,167.37777752346463,562.8650204623438,106.7111112806532,346.9783853600078,25.0,3.0,0.0,6.0,205.0,25.0,12.0,,34.16700523918416,121.79552489135894,0.8907776422268081,2.1494155472590557,15177.414692600423,63873.10333544766,0.4223809523809524,0.0617580679499941,0.6076190476190476,0.0706585478586103,0.5599999999999999,0.0910134424797685,0.4609523809523809,0.0275923516301297,0.4014285714285714,0.0584328597021446
10,0.0519857038164206,0.0617411271652829,1.037273117308207,0.5107324409266165,0.1564142675398393,0.1567406057208933,0.1760885571498558,0.1316046321092936,0.0831551839955201,0.1116799795619227,10.430879470477771,0.25,0.2710012637021669,0.9444444444444444,0.9983646759294876,2.147254167539355,0.4857722268955964,2.283238883994078,7.949814754421523,2.4444444444444446,2.0926263324636487,1.2413663663663663,1.0887639501439657,1.2777777777777777,1.0178151661369077,0.1666666666666666,0.3834824944236852,18.0,9.0,0.0,4.0,148.0,18.0,7.0,,0.7021538440165974,0.5280399299483151,0.7406284309935801,1.842556769934762,0.7563558456415599,1.277245887531964,0.6504761904761904,0.0936534839538249,0.8523809523809524,0.0858464589396188,0.7542857142857142,0.1022202503999904,0.6761904761904762,0.0699854212223765,0.540952380952381,0.0834081296983288
11,-6.250002346150688e-08,0.0,2.321928094887362,0.0,0.0437559133543309,0.0,0.0,0.0,0.0,0.0,9.738297352507834,0.3333333333333333,0.2207787429381129,2.0,0.0,3.504690470038278,3.6259732146947156e-16,-1.3054356480000002,0.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,625.0,4.0,0.0,,1.4153462926807447,0.0,0.0,0.0,2.003205128205128,0.0,0.6280081925243215,0.0370605272514743,0.8782386072708654,0.0180619514291006,0.8718381976446492,0.0191016362384581,0.6089605734767025,0.0651232416892353,0.653763440860215,0.0427748909267012
